 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"290970 Cristópolis";158;158;99619,74;90724,80;-;-;8894,94;-;-;630,50;630,50;474;3,0;-;-
"290980 Cruz das Almas";200;200;92723,46;56877,28;-;-;35846,18;-;-;463,62;463,62;349;1,7;-;-
"290990 Curaçá";28;28;16890,63;14442,76;-;-;2447,87;-;-;603,24;603,24;89;3,2;1;3,57
"291005 Dias d'Ávila";81;81;37226,25;25343,84;-;-;11882,41;-;-;459,58;459,58;176;2,2;2;2,47
"291010 Dom Basílio";13;13;6492,57;5521,57;-;-;971,00;-;-;499,43;499,43;58;4,5;2;15,38
"291030 Elísio Medrado";12;12;4526,93;3594,25;-;-;932,68;-;-;377,24;377,24;45;3,8;-;-
"291040 Encruzilhada";27;27;14842,85;12344,00;-;-;2498,85;-;-;549,74;549,74;229;8,5;2;7,41
"290050 Érico Cardoso";21;21;10426,37;9415,82;-;-;1010,55;-;-;496,49;496,49;61;2,9;-;-
"291060 Esplanada";101;101;52215,75;35220,46;-;-;16995,29;-;-;516,99;516,99;314;3,1;1;0,99
"291070 Euclides da Cunha";290;290;118888,52;88580,39;-;-;30308,13;-;-;409,96;409,96;907;3,1;12;4,14
"291072 Eunápolis";299;299;229174,65;181632,77;-;-;47541,88;-;-;766,47;766,47;1393;4,7;22;7,36
"291080 Feira de Santana";3139;3191;5378378,83;4243915,93;-;-;1134462,90;-;-;1685,48;1713,41;19019;6,1;161;5,13
"291085 Filadélfia";62;62;52572,32;40975,24;-;-;11597,08;-;-;847,94;847,94;147;2,4;3;4,84
"291110 Formosa do Rio Preto";141;141;94417,40;86275,96;-;-;8141,44;-;-;669,63;669,63;423;3,0;-;-
"291120 Gandu";85;85;32744,93;23142,44;-;-;9602,49;-;-;385,23;385,23;179;2,1;2;2,35
"291130 Gentio do Ouro";19;19;13098,96;10479,59;-;-;2619,37;-;-;689,42;689,42;59;3,1;-;-
"291150 Gongogi";9;9;3596,04;2933,54;-;-;662,50;-;-;399,56;399,56;19;2,1;1;11,11
"291170 Guanambi";523;523;638966,84;527157,85;-;-;111808,99;-;-;1221,73;1221,73;3232;6,2;36;6,88
"291180 Guaratinga";36;36;24315,90;18205,92;-;-;6109,98;-;-;675,44;675,44;83;2,3;5;13,89
"291190 Iaçu";14;14;6185,84;4336,80;-;-;1849,04;-;-;441,85;441,85;31;2,2;1;7,14
"291200 Ibiassucê";52;52;17693,86;12470,69;-;-;5223,17;-;-;340,27;340,27;142;2,7;-;-
"291210 Ibicaraí";20;20;8286,78;6977,71;-;-;1309,07;-;-;414,34;414,34;112;5,6;1;5,00
"291230 Ibicuí";14;14;4437,13;3650,52;-;-;786,61;-;-;316,94;316,94;48;3,4;-;-
"291250 Ibipitanga";10;10;4508,33;3682,25;-;-;826,08;-;-;450,83;450,83;39;3,9;2;20,00
"291270 Ibirapitanga";68;68;35105,28;28085,13;-;-;7020,15;-;-;516,25;516,25;201;3,0;-;-
"291280 Ibirapuã";30;30;26012,45;21269,55;-;-;4742,90;-;-;867,08;867,08;175;5,8;3;10,00
"291290 Ibirataia";109;109;51102,41;42682,47;-;-;8419,94;-;-;468,83;468,83;277;2,5;3;2,75
"291300 Ibitiara";91;91;31943,13;25037,99;-;-;6905,14;-;-;351,02;351,02;184;2,0;2;2,20
"291310 Ibititá";38;38;19746,02;14686,84;-;-;5059,18;-;-;519,63;519,63;87;2,3;-;-
"291320 Ibotirama";201;201;104783,73;71913,28;-;-;32870,45;-;-;521,31;521,31;551;2,7;9;4,48
"291340 Igaporã";29;29;18430,30;14972,16;-;-;3458,14;-;-;635,53;635,53;108;3,7;1;3,45
"291345 Igrapiúna";36;36;11530,84;9462,12;-;-;2068,72;-;-;320,30;320,30;132;3,7;-;-
"291350 Iguaí";160;160;87673,19;73466,96;-;-;14206,23;-;-;547,96;547,96;465;2,9;1;0,63
"291360 Ilhéus";1654;1654;2754400,52;2288542,01;-;-;465858,51;-;-;1665,30;1665,30;8412;5,1;136;8,22
"291370 Inhambupe";31;31;13243,61;9177,91;-;-;4065,70;-;-;427,21;427,21;57;1,8;2;6,45
"291380 Ipecaetá";2;2;560,64;360,85;-;-;199,79;-;-;280,32;280,32;3;1,5;-;-
"291390 Ipiaú";463;463;239977,16;190983,23;-;-;48993,93;-;-;518,31;518,31;1560;3,4;21;4,54
"291400 Ipirá";43;43;16894,50;10652,27;-;-;6242,23;-;-;392,90;392,90;69;1,6;-;-
"291410 Ipupiara";7;7;3089,61;2201,73;-;-;887,88;-;-;441,37;441,37;19;2,7;1;14,29
"291420 Irajuba";40;40;14513,57;12318,47;-;-;2195,10;-;-;362,84;362,84;94;2,4;-;-
"291430 Iramaia";91;91;38184,18;33833,83;-;-;4350,35;-;-;419,61;419,61;266;2,9;-;-
"291440 Iraquara";291;291;140963,03;118016,25;-;-;22946,78;-;-;484,41;484,41;565;1,9;4;1,37
"291450 Irará";51;51;19000,14;15517,80;-;-;3482,34;-;-;372,55;372,55;128;2,5;6;11,76
"291460 Irecê";512;512;774646,02;636995,99;-;-;137650,03;-;-;1512,98;1512,98;2407;4,7;40;7,81
"291465 Itabela";122;122;54097,72;33910,50;-;3258,17;13670,88;3258,17;3258,17;443,42;443,42;278;2,3;6;4,92
"291470 Itaberaba";25;25;84958,36;70756,81;-;-;14201,55;-;-;3398,33;3398,33;163;6,5;-;-
"291480 Itabuna";1404;1404;2530499,89;2005769,90;-;-;524729,99;-;-;1802,35;1802,35;7233;5,2;134;9,54
"291490 Itacaré";36;36;13575,11;9952,72;-;-;3622,39;-;-;377,09;377,09;66;1,8;-;-
"291500 Itaeté";7;7;3381,84;2346,14;-;-;1035,70;-;-;483,12;483,12;6;0,9;-;-
"291535 Itaguaçu da Bahia";16;16;5438,96;4513,01;-;-;925,95;-;-;339,93;339,93;50;3,1;1;6,25
"291540 Itaju do Colônia";20;20;6954,37;5202,81;-;-;1751,56;-;-;347,72;347,72;41;2,0;-;-
"291550 Itajuípe";143;143;111196,10;97712,37;-;-;13483,73;-;-;777,60;777,60;430;3,0;-;-
"291560 Itamaraju";369;369;221982,69;159181,06;-;-;62801,63;-;-;601,58;601,58;1247;3,4;22;5,96
"291580 Itambé";123;123;57112,15;43316,62;-;-;13795,53;-;-;464,33;464,33;406;3,3;11;8,94
"291600 Itanhém";80;80;52968,57;41836,55;-;-;11132,02;-;-;662,11;662,11;199;2,5;4;5,00
"291610 Itaparica";148;148;62354,06;45315,28;-;-;17038,78;-;-;421,31;421,31;476;3,2;10;6,76
"291630 Itapebi";14;14;3757,56;2730,23;-;-;1027,33;-;-;268,40;268,40;31;2,2;-;-
"291640 Itapetinga";267;267;235459,90;190495,62;-;-;44964,28;-;-;881,87;881,87;1035;3,9;28;10,49
"291650 Itapicuru";12;12;4241,20;2848,28;-;-;1392,92;-;-;353,43;353,43;18;1,5;-;-
"291670 Itaquara";23;23;18912,01;15547,43;-;-;3364,58;-;-;822,26;822,26;83;3,6;1;4,35
"291680 Itarantim";79;79;50282,86;43099,67;-;-;7183,19;-;-;636,49;636,49;205;2,6;8;10,13
"291685 Itatim";11;11;5698,14;4617,46;-;-;1080,68;-;-;518,01;518,01;30;2,7;-;-
"291690 Itiruçu";155;155;76580,95;64087,66;-;-;12493,29;-;-;494,07;494,07;335;2,2;-;-
"291700 Itiúba";127;127;98294,44;77749,71;-;-;20544,73;-;-;773,97;773,97;260;2,0;3;2,36
"291710 Itororó";99;99;62507,71;51489,28;-;-;11018,43;-;-;631,39;631,39;297;3,0;-;-
"291720 Ituaçu";22;22;9941,12;7866,34;-;-;2074,78;-;-;451,87;451,87;92;4,2;4;18,18
"291730 Ituberá";35;35;13895,39;8462,53;-;-;5432,86;-;-;397,01;397,01;60;1,7;-;-
"291733 Iuiú";12;12;4775,40;4268,86;-;-;506,54;-;-;397,95;397,95;45;3,8;1;8,33
"291735 Jaborandi";55;55;22813,43;18326,57;-;-;4486,86;-;-;414,79;414,79;191;3,5;2;3,64
"291740 Jacaraci";35;35;21602,63;17361,64;-;-;4240,99;-;-;617,22;617,22;137;3,9;4;11,43
"291750 Jacobina";524;524;236944,51;171288,03;-;-;65656,48;-;-;452,18;452,18;1657;3,2;27;5,15
"291760 Jaguaquara";160;160;48493,90;38611,08;-;-;9882,82;-;-;303,09;303,09;468;2,9;4;2,50
"291770 Jaguarari";60;60;34850,34;26922,81;-;-;7927,53;-;-;580,84;580,84;270;4,5;-;-
"291800 Jequié";1080;1080;1680804,14;1383125,35;-;-;297678,79;-;-;1556,30;1556,30;6415;5,9;75;6,94
"291810 Jeremoabo";26;26;10071,19;7001,39;-;-;3069,80;-;-;387,35;387,35;26;1,0;2;7,69
"291820 Jiquiriçá";24;24;8906,77;7433,78;-;-;1472,99;-;-;371,12;371,12;102;4,3;1;4,17
"291830 Jitaúna";16;16;7621,20;6336,07;-;-;1285,13;-;-;476,32;476,32;54;3,4;-;-
"291835 João Dourado";25;25;11219,28;8234,57;-;-;2984,71;-;-;448,77;448,77;50;2,0;3;12,00
"291840 Juazeiro";1242;1301;1198235,62;946574,36;-;-;251661,26;-;-;921,01;964,76;6645;5,4;54;4,35
"291850 Jussara";65;65;29003,76;22430,01;-;-;6573,75;-;-;446,21;446,21;150;2,3;1;1,54
"291860 Jussiape";13;13;3790,12;3323,08;-;-;467,04;-;-;291,55;291,55;26;2,0;3;23,08
"291880 Laje";33;33;13308,23;10969,81;-;-;2338,42;-;-;403,28;403,28;130;3,9;1;3,03
"291915 Lapão";60;60;30970,55;24477,13;-;-;6493,42;-;-;516,18;516,18;253;4,2;4;6,67
"291920 Lauro de Freitas";341;341;305885,97;249382,05;-;-;56503,92;-;-;897,03;897,03;2362;6,9;23;6,74
"291940 Licínio de Almeida";22;22;8909,46;7108,94;-;-;1800,52;-;-;404,98;404,98;104;4,7;-;-
"291950 Livramento de Nossa Senhora";165;165;70167,84;52320,58;-;-;17847,26;-;-;425,26;425,26;599;3,6;12;7,27
"291955 Luís Eduardo Magalhães";140;140;69338,08;43830,49;-;-;25507,59;-;-;495,27;495,27;231;1,7;-;-
"291960 Macajuba";13;13;4003,95;3337,58;-;-;666,37;-;-;308,00;308,00;39;3,0;1;7,69
"291970 Macarani";94;94;70762,20;61204,53;-;-;9557,67;-;-;752,79;752,79;531;5,6;2;2,13
"291980 Macaúbas";89;89;40552,38;31458,29;-;-;9094,09;-;-;455,64;455,64;312;3,5;7;7,87
"292000 Maiquinique";42;42;27086,57;23284,31;-;-;3802,26;-;-;644,92;644,92;119;2,8;-;-
"292010 Mairi";62;62;30246,06;23850,73;-;-;6395,33;-;-;487,84;487,84;268;4,3;5;8,06
"292020 Malhada";35;35;25504,58;21786,06;-;-;3718,52;-;-;728,70;728,70;132;3,8;1;2,86
"292050 Maracás";71;71;51492,07;42096,98;-;-;9395,09;-;-;725,24;725,24;256;3,6;3;4,23
"292080 Marcionílio Souza";8;8;5341,13;4433,57;-;-;907,56;-;-;667,64;667,64;27;3,4;-;-
"292100 Mata de São João";179;179;73507,26;50813,59;-;-;22693,67;-;-;410,66;410,66;736;4,1;6;3,35
"292105 Matina";11;11;5825,64;3854,39;-;-;1971,25;-;-;529,60;529,60;33;3,0;-;-
"292110 Medeiros Neto";73;73;38146,50;30785,51;-;-;7360,99;-;-;522,55;522,55;244;3,3;10;13,70
"292120 Miguel Calmon";255;255;125650,84;96903,00;-;-;28747,84;-;-;492,75;492,75;780;3,1;2;0,78
"292130 Milagres";16;16;6710,10;4834,67;-;-;1875,43;-;-;419,38;419,38;48;3,0;2;12,50
"292170 Morro do Chapéu";119;119;52695,15;41649,79;-;-;11045,36;-;-;442,82;442,82;423;3,6;4;3,36
"292180 Mortugaba";34;34;8013,93;6288,84;-;-;1725,09;-;-;235,70;235,70;99;2,9;2;5,88
"292190 Mucugê";21;21;11328,72;8762,73;-;-;2565,99;-;-;539,46;539,46;77;3,7;-;-
"292200 Mucuri";77;77;53399,93;40482,74;-;-;12917,19;-;-;693,51;693,51;287;3,7;8;10,39
"292205 Mulungu do Morro";32;32;25698,45;20267,53;-;-;5430,92;-;-;803,08;803,08;88;2,8;-;-
"292210 Mundo Novo";38;38;10850,69;8288,56;-;-;2562,13;-;-;285,54;285,54;111;2,9;-;-
"292230 Muritiba";108;108;83356,09;69369,57;-;-;13986,52;-;-;771,82;771,82;-;-;-;-
"292240 Mutuípe";37;37;20367,68;17088,45;-;-;3279,23;-;-;550,48;550,48;115;3,1;6;16,22
"292250 Nazaré";85;85;38295,24;31194,43;-;-;7100,81;-;-;450,53;450,53;259;3,0;7;8,24
"292265 Nordestina";38;38;16571,35;13551,10;-;-;3020,25;-;-;436,09;436,09;77;2,0;4;10,53
"292270 Nova Canaã";137;137;86621,47;73963,62;-;-;12657,85;-;-;632,27;632,27;379;2,8;-;-
"292273 Nova Fátima";13;13;10038,12;8171,18;-;-;1866,94;-;-;772,16;772,16;39;3,0;2;15,38
"292290 Nova Soure";28;28;13558,18;11337,98;-;-;2220,20;-;-;484,22;484,22;75;2,7;3;10,71
"292300 Nova Viçosa";79;79;47890,27;36468,52;-;-;11421,75;-;-;606,21;606,21;250;3,2;7;8,86
"292310 Olindina";129;129;69364,56;61130,92;-;-;8233,64;-;-;537,71;537,71;355;2,8;3;2,33
"292320 Oliveira dos Brejinhos";25;25;10271,01;8135,35;-;-;2135,66;-;-;410,84;410,84;85;3,4;1;4,00
"292330 Ouriçangas";11;11;5095,72;3258,77;-;-;1836,95;-;-;463,25;463,25;24;2,2;1;9,09
"292335 Ourolândia";19;19;5285,64;4112,71;-;-;1172,93;-;-;278,19;278,19;63;3,3;-;-
"292340 Palmas de Monte Alto";62;62;35470,54;28320,50;-;-;7150,04;-;-;572,11;572,11;308;5,0;2;3,23
"292360 Paramirim";245;245;124401,35;85927,04;-;-;38474,31;-;-;507,76;507,76;549;2,2;7;2,86
"292370 Paratinga";102;102;38703,89;32056,45;-;-;6647,44;-;-;379,45;379,45;233;2,3;-;-
"292400 Paulo Afonso";595;595;307832,31;217111,88;-;-;90720,43;-;-;517,37;517,37;2004;3,4;24;4,03
"292405 Pé de Serra";3;3;1222,19;1049,30;-;-;172,89;-;-;407,40;407,40;12;4,0;-;-
"292430 Piatã";33;33;27345,65;21138,31;-;-;6207,34;-;-;828,66;828,66;92;2,8;1;3,03
"292440 Pilão Arcado";42;42;23193,10;17128,19;-;-;6064,91;-;-;552,22;552,22;106;2,5;-;-
"292450 Pindaí";45;45;20965,18;14917,46;-;-;6047,72;-;-;465,89;465,89;161;3,6;2;4,44
"292460 Pindobaçu";46;46;30305,68;24751,11;-;-;5554,57;-;-;658,82;658,82;169;3,7;2;4,35
"292470 Piripá";10;10;2771,45;1969,51;-;-;801,94;-;-;277,14;277,14;18;1,8;1;10,00
"292480 Piritiba";22;22;8778,14;7075,20;-;-;1702,94;-;-;399,01;399,01;60;2,7;1;4,55
"292490 Planaltino";43;43;20431,74;18600,68;-;-;1831,06;-;-;475,16;475,16;103;2,4;-;-
"292500 Planalto";25;25;12389,32;8979,75;-;-;3409,57;-;-;495,57;495,57;89;3,6;1;4,00
"292510 Poções";141;141;57187,79;41060,23;-;-;16127,56;-;-;405,59;405,59;636;4,5;3;2,13
"292520 Pojuca";132;132;44982,11;34374,58;-;-;10607,53;-;-;340,77;340,77;479;3,6;8;6,06
"292525 Ponto Novo";47;47;28133,57;21986,42;-;-;6147,15;-;-;598,59;598,59;162;3,4;2;4,26
"292530 Porto Seguro";738;738;781396,61;610861,21;-;-;170535,40;-;-;1058,80;1058,80;3308;4,5;48;6,50
"292540 Potiraguá";7;7;2741,17;1675,03;-;-;1066,14;-;-;391,60;391,60;18;2,6;-;-
"292560 Presidente Dutra";22;22;10408,27;8286,01;-;-;2122,26;-;-;473,10;473,10;80;3,6;-;-
"292575 Presidente Tancredo Neves";54;54;28480,14;23269,61;-;-;5210,53;-;-;527,41;527,41;122;2,3;1;1,85
"292580 Queimadas";124;124;57500,75;46577,91;-;-;10922,84;-;-;463,72;463,72;228;1,8;-;-
"292590 Quijingue";46;46;16653,81;12180,17;-;-;4473,64;-;-;362,04;362,04;132;2,9;-;-
"292595 Rafael Jambeiro";29;29;10973,00;8625,37;-;-;2347,63;-;-;378,38;378,38;78;2,7;3;10,34
"292600 Remanso";6;6;50091,65;42586,05;-;-;7505,60;-;-;8348,61;8348,61;41;6,8;3;50,00
"292610 Retirolândia";20;20;10291,05;7927,07;-;-;2363,98;-;-;514,55;514,55;46;2,3;3;15,00
"292620 Riachão das Neves";92;92;37336,79;30845,10;-;-;6491,69;-;-;405,83;405,83;286;3,1;-;-
"292630 Riachão do Jacuípe";100;100;53235,58;38352,19;-;-;14883,39;-;-;532,36;532,36;312;3,1;-;-
"292640 Riacho de Santana";66;66;42334,48;32283,67;-;-;10050,81;-;-;641,43;641,43;237;3,6;2;3,03
"292650 Ribeira do Amparo";7;7;2988,68;2279,55;-;-;709,13;-;-;426,95;426,95;16;2,3;-;-
"292660 Ribeira do Pombal";390;390;266479,99;202510,53;-;-;63969,46;-;-;683,28;683,28;1695;4,3;21;5,38
"292670 Rio de Contas";20;20;8170,82;6931,79;-;-;1239,03;-;-;408,54;408,54;84;4,2;2;10,00
"292690 Rio do Pires";41;41;21828,90;18884,63;-;-;2944,27;-;-;532,41;532,41;105;2,6;2;4,88
"292700 Rio Real";80;80;29607,51;22630,57;-;-;6976,94;-;-;370,09;370,09;336;4,2;2;2,50
"292720 Ruy Barbosa";300;300;123950,71;90025,76;-;-;33924,95;-;-;413,17;413,17;487;1,6;8;2,67
"292730 Salinas da Margarida";14;14;7064,13;5404,50;-;-;1659,63;-;-;504,58;504,58;56;4,0;-;-
"292740 Salvador";16262;16580;40663395,72;33250047,40;-;-;7413348,32;-;-;2452,56;2500,52;111171;6,8;948;5,83
"292790 Santa Inês";7;7;5482,73;4613,10;-;-;869,63;-;-;783,25;783,25;24;3,4;-;-
"292810 Santa Maria da Vitória";156;156;75226,63;55303,88;-;-;19922,75;-;-;482,22;482,22;360;2,3;9;5,77
"292840 Santa Rita de Cássia";70;70;29884,07;21986,99;-;-;7897,08;-;-;426,92;426,92;347;5,0;4;5,71
"292850 Santa Teresinha";22;22;7972,67;5597,29;-;-;2375,38;-;-;362,39;362,39;43;2,0;1;4,55
"292800 Santaluz";159;159;73735,86;60913,58;-;-;12822,28;-;-;463,75;463,75;574;3,6;6;3,77
"292820 Santana";80;80;32256,30;25409,32;-;-;6846,98;-;-;403,20;403,20;174;2,2;5;6,25
"292830 Santanópolis";5;5;2528,86;2303,67;-;-;225,19;-;-;505,77;505,77;21;4,2;-;-
"292870 Santo Antônio de Jesus";1078;1078;1003846,67;811290,44;-;-;192556,23;-;-;931,21;931,21;4508;4,2;50;4,64
"292880 Santo Estêvão";38;38;22034,67;17542,19;-;-;4492,48;-;-;579,86;579,86;105;2,8;6;15,79
"292890 São Desidério";118;118;70763,11;52170,67;-;-;18592,44;-;-;599,69;599,69;832;7,1;-;-
"292895 São Domingos";10;10;4764,13;4206,96;-;-;557,17;-;-;476,41;476,41;29;2,9;-;-
"292910 São Felipe";10;10;3168,76;2662,30;-;-;506,46;-;-;316,88;316,88;85;8,5;1;10,00
"292900 São Félix";194;194;204923,95;162452,05;-;-;42471,90;-;-;1056,31;1056,31;554;2,9;4;2,06
"292905 São Félix do Coribe";79;79;29087,79;22197,02;-;-;6890,77;-;-;368,20;368,20;157;2,0;3;3,80
"292920 São Francisco do Conde";120;120;56440,63;39866,88;-;-;16573,75;-;-;470,34;470,34;426;3,5;10;8,33
"292925 São Gabriel";26;26;13694,95;11167,96;-;-;2526,99;-;-;526,73;526,73;104;4,0;1;3,85
"292930 São Gonçalo dos Campos";16;16;7062,31;6097,23;-;-;965,08;-;-;441,39;441,39;78;4,9;1;6,25
"292940 São Miguel das Matas";157;157;100142,03;89445,95;-;-;10696,08;-;-;637,85;637,85;463;2,9;-;-
"292950 São Sebastião do Passé";72;72;41022,57;32331,56;-;-;8691,01;-;-;569,76;569,76;256;3,6;4;5,56
"292960 Sapeaçu";30;30;19566,13;15859,08;-;-;3707,05;-;-;652,20;652,20;53;1,8;4;13,33
"292970 Sátiro Dias";41;41;15151,38;11571,06;-;-;3580,32;-;-;369,55;369,55;154;3,8;-;-
"293000 Sebastião Laranjeiras";11;11;4785,92;3531,57;-;-;1254,35;-;-;435,08;435,08;45;4,1;-;-
"293010 Senhor do Bonfim";189;189;82818,65;52987,61;-;-;29831,04;-;-;438,19;438,19;463;2,4;4;2,12
"293020 Sento Sé";110;110;50158,75;40781,08;-;-;9377,67;-;-;455,99;455,99;385;3,5;11;10,00
"293015 Serra do Ramalho";18;18;8184,81;6507,52;-;-;1677,29;-;-;454,71;454,71;20;1,1;-;-
"293030 Serra Dourada";80;80;49167,02;37106,02;-;-;12061,00;-;-;614,59;614,59;229;2,9;-;-
"293040 Serra Preta";8;8;3357,08;2933,38;-;-;423,70;-;-;419,64;419,64;28;3,5;1;12,50
"293050 Serrinha";205;205;100341,18;68618,34;-;-;31722,84;-;-;489,47;489,47;809;3,9;6;2,93
"293060 Serrolândia";30;30;12284,58;9320,87;-;-;2963,71;-;-;409,49;409,49;122;4,1;1;3,33
"293070 Simões Filho";254;254;102792,88;72992,33;-;-;29800,55;-;-;404,70;404,70;1019;4,0;15;5,91
"293077 Sobradinho";30;30;18215,99;13025,54;-;-;5190,45;-;-;607,20;607,20;76;2,5;-;-
"293080 Souto Soares";39;39;17740,49;14885,25;-;-;2855,24;-;-;454,88;454,88;136;3,5;2;5,13
"293090 Tabocas do Brejo Velho";40;40;10386,28;8438,03;-;-;1948,25;-;-;259,66;259,66;66;1,7;-;-
"293105 Tanque Novo";15;15;5222,77;3973,90;-;-;1248,87;-;-;348,18;348,18;77;5,1;-;-
"293120 Taperoá";21;21;8316,09;6288,37;-;-;2027,72;-;-;396,00;396,00;45;2,1;-;-
"293130 Tapiramutá";80;80;29694,56;21942,62;-;-;7751,94;-;-;371,18;371,18;237;3,0;2;2,50
"293135 Teixeira de Freitas";1056;1056;1510438,30;1223421,99;-;-;287016,31;-;-;1430,34;1430,34;4696;4,4;55;5,21
"293150 Teofilândia";12;12;12007,45;9370,17;-;-;2637,28;-;-;1000,62;1000,62;66;5,5;1;8,33
"293160 Teolândia";22;22;11478,93;9362,21;-;-;2116,72;-;-;521,77;521,77;46;2,1;1;4,55
"293180 Tremedal";26;26;9347,16;7467,55;-;-;1879,61;-;-;359,51;359,51;103;4,0;-;-
"293190 Tucano";55;55;19276,94;15083,76;-;-;4193,18;-;-;350,49;350,49;213;3,9;1;1,82
"293200 Uauá";59;59;42152,57;33860,73;-;-;8291,84;-;-;714,45;714,45;195;3,3;3;5,08
"293210 Ubaíra";58;58;32779,65;25579,81;-;-;7199,84;-;-;565,17;565,17;147;2,5;2;3,45
"293220 Ubaitaba";140;140;76082,65;66290,40;-;-;9792,25;-;-;543,45;543,45;348;2,5;2;1,43
"293230 Ubatã";51;51;29813,26;24210,26;-;-;5603,00;-;-;584,57;584,57;159;3,1;3;5,88
"293240 Uibaí";26;26;12442,53;10114,52;-;-;2328,01;-;-;478,56;478,56;68;2,6;-;-
"293250 Una";49;49;34796,68;28464,42;-;-;6332,26;-;-;710,14;710,14;196;4,0;6;12,24
"293260 Urandi";52;52;24464,08;18520,50;-;-;5943,58;-;-;470,46;470,46;210;4,0;2;3,85
"293280 Utinga";24;24;12115,05;10086,28;-;-;2028,77;-;-;504,79;504,79;88;3,7;-;-
"293290 Valença";379;379;278430,40;212595,38;-;-;65835,02;-;-;734,64;734,64;1052;2,8;16;4,22
"293300 Valente";28;28;11613,08;9815,40;-;-;1797,68;-;-;414,75;414,75;69;2,5;-;-
"293305 Várzea da Roça";10;10;3733,88;3130,88;-;-;603,00;-;-;373,39;373,39;24;2,4;1;10,00
"293310 Várzea do Poço";28;28;18511,42;15442,46;-;-;3068,96;-;-;661,12;661,12;75;2,7;3;10,71
"293315 Várzea Nova";93;93;76178,03;67267,68;-;-;8910,35;-;-;819,12;819,12;250;2,7;-;-
"293320 Vera Cruz";30;30;13124,64;8321,31;-;-;4803,33;-;-;437,49;437,49;52;1,7;-;-
"293325 Vereda";17;17;7335,63;5704,33;-;-;1631,30;-;-;431,51;431,51;33;1,9;-;-
"293330 Vitória da Conquista";2600;2600;5773724,67;4561621,15;-;-;1212103,52;-;-;2220,66;2220,66;13817;5,3;153;5,88
"293340 Wagner";63;63;26808,84;22215,09;-;-;4593,75;-;-;425,54;425,54;132;2,1;4;6,35
"293345 Wanderley";152;152;107553,73;97529,61;-;-;10024,12;-;-;707,59;707,59;476;3,1;-;-
"293350 Wenceslau Guimarães";22;22;14188,75;10994,38;-;-;3194,37;-;-;644,94;644,94;69;3,1;-;-
"293360 Xique-Xique";141;141;57975,32;43586,70;-;-;14388,62;-;-;411,17;411,17;450;3,2;4;2,84
"310020 Abaeté";94;94;45645,44;36164,85;-;-;9480,59;-;-;485,59;485,59;290;3,1;4;4,26
"310030 Abre Campo";86;86;35212,54;28361,57;-;-;6850,97;-;-;409,45;409,45;252;2,9;4;4,65
"310090 Águas Formosas";123;123;97600,74;79138,71;-;-;18462,03;-;-;793,50;793,50;596;4,8;1;0,81
"310100 Águas Vermelhas";38;38;14494,88;11556,04;-;-;2938,84;-;-;381,44;381,44;120;3,2;2;5,26
"310110 Aimorés";172;172;96796,15;77831,48;-;-;18964,67;-;-;562,77;562,77;572;3,3;15;8,72
"310120 Aiuruoca";39;39;24928,91;18412,40;-;-;6516,51;-;-;639,20;639,20;104;2,7;5;12,82
"310130 Alagoa";3;3;636,17;547,65;-;-;88,52;-;-;212,06;212,06;15;5,0;-;-
"310150 Além Paraíba";175;175;236744,82;196124,19;-;-;40620,63;-;-;1352,83;1352,83;936;5,3;27;15,43
"310160 Alfenas";1188;1188;3185040,67;2582639,30;-;-;602401,37;-;-;2681,01;2681,01;4964;4,2;87;7,32
"310170 Almenara";465;465;542278,65;445338,96;-;-;96939,69;-;-;1166,19;1166,19;1696;3,6;31;6,67
"310190 Alpinópolis";40;40;15781,54;13823,52;-;-;1958,02;-;-;394,54;394,54;162;4,0;1;2,50
"310200 Alterosa";51;51;23740,07;18464,65;-;-;5275,42;-;-;465,49;465,49;170;3,3;5;9,80
"310210 Alto Rio Doce";16;16;5979,27;5210,93;-;-;768,34;-;-;373,70;373,70;43;2,7;-;-
"310230 Alvinópolis";12;12;4660,13;4052,06;-;-;608,07;-;-;388,34;388,34;72;6,0;-;-
"310260 Andradas";161;161;100523,37;78824,76;-;-;21698,61;-;-;624,37;624,37;446;2,8;10;6,21
"310280 Andrelândia";20;20;8639,90;6625,53;-;-;2014,37;-;-;432,00;432,00;60;3,0;1;5,00
"310290 Antônio Carlos";1;1;261,18;224,62;-;-;36,56;-;-;261,18;261,18;3;3,0;-;-
"310340 Araçuaí";284;284;140368,69;102046,59;-;-;38322,10;-;-;494,26;494,26;1140;4,0;18;6,34
"310350 Araguari";304;304;1008451,50;867877,03;-;-;140574,47;-;-;3317,27;3317,27;1779;5,9;19;6,25
