 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mar/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"130080 Borba";172;172;89909,82;68029,13;-;-;21880,69;-;-;522,73;522,73;492;2,9;2;1,16
"130083 Caapiranga";47;47;12975,75;10031,92;-;-;2943,83;-;-;276,08;276,08;116;2,5;-;-
"130090 Canutama";30;30;7864,64;6280,12;-;-;1584,52;-;-;262,15;262,15;94;3,1;-;-
"130100 Carauari";94;94;75488,08;54890,53;-;-;20597,55;-;-;803,06;803,06;296;3,1;3;3,19
"130110 Careiro";140;140;113921,67;85981,26;-;-;27940,41;-;-;813,73;813,73;411;2,9;8;5,71
"130120 Coari";369;369;269735,45;192629,36;-;-;77106,09;-;-;730,99;730,99;1398;3,8;30;8,13
"130130 Codajás";74;74;53361,22;43161,42;-;-;10199,80;-;-;721,10;721,10;271;3,7;5;6,76
"130140 Eirunepé";118;118;86779,95;67317,42;-;-;19462,53;-;-;735,42;735,42;400;3,4;7;5,93
"130150 Envira";139;139;80248,58;62141,60;-;-;18106,98;-;-;577,33;577,33;315;2,3;2;1,44
"130160 Fonte Boa";129;129;71391,33;54105,90;-;-;17285,43;-;-;553,42;553,42;378;2,9;2;1,55
"130165 Guajará";28;28;26310,27;21294,89;-;-;5015,38;-;-;939,65;939,65;114;4,1;-;-
"130170 Humaitá";150;150;106270,05;78676,09;-;-;27593,96;-;-;708,47;708,47;571;3,8;8;5,33
"130190 Itacoatiara";434;434;386656,85;288767,47;-;-;97889,38;-;-;890,91;890,91;2159;5,0;41;9,45
"130200 Itapiranga";46;46;36988,69;26504,60;-;-;10484,09;-;-;804,10;804,10;161;3,5;2;4,35
"130210 Japurá";49;49;37414,43;29000,76;-;-;8413,67;-;-;763,56;763,56;125;2,6;1;2,04
"130230 Jutaí";79;79;44621,49;33013,44;-;-;11608,05;-;-;564,83;564,83;179;2,3;-;-
"130240 Lábrea";187;187;156954,23;123138,91;-;-;33815,32;-;-;839,33;839,33;605;3,2;-;-
"130250 Manacapuru";550;550;396871,68;294772,48;-;-;102099,20;-;-;721,58;721,58;1750;3,2;11;2,00
"130255 Manaquiri";78;78;76890,21;60740,56;-;-;16149,65;-;-;985,77;985,77;488;6,3;1;1,28
"130260 Manaus";10463;10463;17966252,51;14581854,67;-;-;3384397,84;-;-;1717,12;1717,12;71318;6,8;1493;14,27
"130270 Manicoré";523;523;426428,34;316764,85;-;-;109663,49;-;-;815,35;815,35;1597;3,1;39;7,46
"130290 Maués";236;236;177935,01;129844,76;-;-;48090,25;-;-;753,96;753,96;919;3,9;16;6,78
"130300 Nhamundá";77;77;58850,61;44263,92;-;-;14586,69;-;-;764,29;764,29;330;4,3;5;6,49
"130310 Nova Olinda do Norte";104;104;78437,11;57575,35;-;-;20861,76;-;-;754,20;754,20;321;3,1;1;0,96
"130320 Novo Airão";71;71;40435,38;29702,23;-;-;10733,15;-;-;569,51;569,51;175;2,5;2;2,82
"130340 Parintins";755;755;818079,00;646096,44;-;-;171982,56;-;-;1083,55;1083,55;4834;6,4;106;14,04
"130350 Pauini";12;12;9590,38;7830,73;-;-;1759,65;-;-;799,20;799,20;102;8,5;-;-
"130353 Presidente Figueiredo";108;108;78126,15;60941,26;-;-;17184,89;-;-;723,39;723,39;276;2,6;1;0,93
"130356 Rio Preto da Eva";29;29;18104,18;13606,72;-;-;4497,46;-;-;624,28;624,28;77;2,7;-;-
"130370 Santo Antônio do Içá";129;129;107632,73;83343,54;-;-;24289,19;-;-;834,36;834,36;471;3,7;2;1,55
"130380 São Gabriel da Cachoeira";130;130;68783,14;45208,86;-;-;23574,28;-;-;529,10;529,10;467;3,6;5;3,85
"130390 São Paulo de Olivença";169;169;114671,12;90548,23;-;-;24122,89;-;-;678,53;678,53;593;3,5;4;2,37
"130395 São Sebastião do Uatumã";39;39;16431,78;11286,20;-;-;5145,58;-;-;421,33;421,33;102;2,6;-;-
"130406 Tabatinga";262;262;194534,59;139117,69;-;-;55416,90;-;-;742,50;742,50;1008;3,8;18;6,87
"130410 Tapauá";28;28;20441,44;14951,90;-;-;5489,54;-;-;730,05;730,05;76;2,7;2;7,14
"130420 Tefé";473;473;384829,51;291602,18;-;-;93227,33;-;-;813,59;813,59;2452;5,2;25;5,29
"130423 Tonantins";58;58;35097,79;26116,36;-;-;8981,43;-;-;605,13;605,13;179;3,1;1;1,72
"130426 Uarini";94;94;58578,83;44610,84;-;-;13967,99;-;-;623,18;623,18;204;2,2;2;2,13
"130430 Urucará";67;67;59248,37;43634,18;-;-;15614,19;-;-;884,30;884,30;295;4,4;2;2,99
"140005 Alto Alegre";9;9;5174,24;4313,34;-;-;860,90;-;-;574,92;574,92;33;3,7;-;-
"140010 Boa Vista";3397;3397;4301883,52;3414438,78;-;-;887444,74;-;-;1266,38;1266,38;23037;6,8;298;8,77
"140015 Bonfim";6;6;1961,09;1195,39;-;-;765,70;-;-;326,85;326,85;9;1,5;-;-
"140020 Caracaraí";10;10;4051,72;2668,60;-;-;1383,12;-;-;405,17;405,17;21;2,1;-;-
"140023 Caroebe";11;11;2287,45;1843,20;-;-;444,25;-;-;207,95;207,95;17;1,5;-;-
"140030 Mucajaí";25;25;10226,24;8340,16;-;-;1886,08;-;-;409,05;409,05;111;4,4;-;-
"140040 Normandia";15;15;5355,99;3626,92;-;-;1729,07;-;-;357,07;357,07;20;1,3;-;-
"140045 Pacaraima";42;42;20699,68;15236,49;-;-;5463,19;-;-;492,85;492,85;100;2,4;-;-
"140047 Rorainópolis";166;166;79001,14;56818,33;-;-;22182,81;-;-;475,91;475,91;514;3,1;1;0,60
"140050 São João da Baliza";2;2;107,49;84,99;-;-;22,50;-;-;53,75;53,75;2;1,0;-;-
"140060 São Luiz";10;10;6412,54;5212,52;-;-;1200,02;-;-;641,25;641,25;58;5,8;-;-
"150010 Abaetetuba";819;819;391990,19;291529,77;-;-;100460,42;-;-;478,62;478,62;2727;3,3;9;1,10
"150013 Abel Figueiredo";27;27;17205,98;13817,01;-;-;3388,97;-;-;637,26;637,26;96;3,6;3;11,11
"150020 Acará";109;109;41247,44;31775,99;-;-;9471,45;-;-;378,42;378,42;288;2,6;3;2,75
"150030 Afuá";61;61;21963,54;16943,02;-;-;5020,52;-;-;360,06;360,06;174;2,9;-;-
"150034 Água Azul do Norte";88;88;47896,42;37454,49;-;-;10441,93;-;-;544,28;544,28;254;2,9;1;1,14
"150040 Alenquer";368;368;202528,99;156782,29;-;-;45746,70;-;-;550,35;550,35;1092;3,0;17;4,62
"150050 Almeirim";143;143;66582,02;49197,23;-;-;17384,79;-;-;465,61;465,61;341;2,4;-;-
"150060 Altamira";745;745;963739,13;772524,50;-;-;191214,63;-;-;1293,61;1293,61;4174;5,6;82;11,01
"150070 Anajás";104;104;37405,24;26603,61;-;-;10801,63;-;-;359,67;359,67;193;1,9;2;1,92
"150080 Ananindeua";2429;2429;3267948,17;2506005,91;41108,09;-;708313,35;-;-;1345,39;1345,39;11223;4,6;60;2,47
"150085 Anapu";182;182;139847,67;115821,67;-;-;24026,00;-;-;768,39;768,39;824;4,5;-;-
"150090 Augusto Corrêa";301;301;177471,25;147276,56;-;-;30194,69;-;-;589,61;589,61;1126;3,7;1;0,33
"150095 Aurora do Pará";106;106;58743,91;45732,24;-;-;13011,67;-;-;554,19;554,19;409;3,9;2;1,89
"150120 Baião";60;60;26704,42;20267,67;-;-;6436,75;-;-;445,07;445,07;161;2,7;2;3,33
"150125 Bannach";12;12;4229,86;3539,46;-;-;690,40;-;-;352,49;352,49;26;2,2;-;-
"150130 Barcarena";652;652;570741,58;418504,99;5565,75;-;143451,25;-;-;875,37;875,37;2261;3,5;5;0,77
"150140 Belém";9079;9079;17593108,01;13554146,90;-;-;4038961,11;-;-;1937,78;1937,78;50917;5,6;519;5,72
"150157 Bom Jesus do Tocantins";110;110;110665,76;87851,69;-;-;22814,07;-;-;1006,05;1006,05;369;3,4;-;-
"150170 Bragança";851;851;1007418,67;794732,94;-;-;212685,73;-;-;1183,81;1183,81;3767;4,4;26;3,06
"150172 Brasil Novo";124;124;88577,91;72991,75;-;-;15586,16;-;-;714,34;714,34;394;3,2;2;1,61
"150175 Brejo Grande do Araguaia";47;47;17216,96;15106,07;-;-;2110,89;-;-;366,32;366,32;131;2,8;-;-
"150178 Breu Branco";105;105;60296,27;47400,72;-;-;12895,55;-;-;574,25;574,25;318;3,0;-;-
"150180 Breves";595;595;614859,88;481926,76;-;-;132933,12;-;-;1033,38;1033,38;2810;4,7;25;4,20
"150190 Bujaru";157;157;68093,90;56747,10;-;-;11346,80;-;-;433,72;433,72;537;3,4;2;1,27
"150200 Cachoeira do Arari";69;69;20749,94;16721,92;-;-;4028,02;-;-;300,72;300,72;173;2,5;-;-
"150210 Cametá";520;520;239169,62;165715,08;-;-;73454,54;-;-;459,94;459,94;1488;2,9;13;2,50
"150215 Canaã dos Carajás";173;173;111521,01;83349,25;-;-;28171,76;-;-;644,63;644,63;617;3,6;8;4,62
"150220 Capanema";291;291;270160,75;204625,07;-;-;65535,68;-;-;928,39;928,39;924;3,2;2;0,69
"150230 Capitão Poço";163;163;120113,81;92736,13;-;-;27377,68;-;-;736,89;736,89;543;3,3;-;-
"150240 Castanhal";1405;1405;1046184,26;759958,30;-;-;286225,96;-;-;744,62;744,62;4645;3,3;36;2,56
"150270 Conceição do Araguaia";346;346;197739,99;161721,28;-;-;36018,71;-;-;571,50;571,50;1137;3,3;5;1,45
"150275 Concórdia do Pará";67;67;27691,21;19927,54;-;-;7763,67;-;-;413,30;413,30;211;3,1;3;4,48
"150276 Cumaru do Norte";82;82;31232,61;25056,18;-;-;6176,43;-;-;380,89;380,89;261;3,2;-;-
"150277 Curionópolis";161;161;101576,34;81494,35;-;-;20081,99;-;-;630,91;630,91;373;2,3;5;3,11
"150280 Curralinho";116;116;63733,71;48572,84;-;-;15160,87;-;-;549,43;549,43;300;2,6;1;0,86
"150293 Dom Eliseu";141;141;87558,46;65500,38;-;-;22058,08;-;-;620,98;620,98;437;3,1;12;8,51
"150295 Eldorado do Carajás";71;71;52044,82;40973,73;-;-;11071,09;-;-;733,03;733,03;226;3,2;-;-
"150304 Floresta do Araguaia";118;118;56965,90;46801,79;-;-;10164,11;-;-;482,76;482,76;281;2,4;2;1,69
"150307 Garrafão do Norte";38;38;19932,28;15682,77;-;-;4249,51;-;-;524,53;524,53;141;3,7;-;-
"150309 Goianésia do Pará";87;87;40712,41;30752,14;-;-;9960,27;-;-;467,96;467,96;402;4,6;-;-
"150310 Gurupá";143;143;52500,15;39242,08;-;-;13258,07;-;-;367,13;367,13;330;2,3;-;-
"150320 Igarapé-Açu";55;55;26595,96;20908,72;-;-;5687,24;-;-;483,56;483,56;208;3,8;7;12,73
"150330 Igarapé-Miri";591;591;228230,52;172140,25;-;-;56090,27;-;-;386,18;386,18;1510;2,6;9;1,52
"150340 Inhangapi";2;2;1063,29;955,54;-;-;107,75;-;-;531,64;531,64;10;5,0;-;-
"150345 Ipixuna do Pará";262;262;196985,98;151703,45;-;-;45282,53;-;-;751,85;751,85;927;3,5;2;0,76
"150360 Itaituba";676;676;516833,90;389046,81;-;-;127787,09;-;-;764,55;764,55;2823;4,2;118;17,46
"150370 Itupiranga";132;132;96585,41;73257,66;-;-;23327,75;-;-;731,71;731,71;384;2,9;-;-
"150380 Jacundá";165;165;77159,39;58626,19;1236,96;-;16631,11;-;-;467,63;467,63;481;2,9;3;1,82
"150390 Juruti";205;205;155008,68;118516,40;-;-;36492,28;-;-;756,14;756,14;769;3,8;2;0,98
"150400 Limoeiro do Ajuru";20;20;9112,20;7486,24;-;-;1625,96;-;-;455,61;455,61;57;2,9;-;-
"150420 Marabá";1337;1337;1269524,00;994265,24;-;-;275258,76;-;-;949,53;949,53;5940;4,4;71;5,31
"150430 Maracanã";46;46;52537,36;41608,98;-;-;10928,38;-;-;1142,12;1142,12;182;4,0;9;19,57
"150442 Marituba";566;566;454513,27;337411,84;-;-;117101,43;-;-;803,03;803,03;2061;3,6;21;3,71
"150445 Medicilândia";109;109;58881,02;44285,46;-;-;14595,56;-;-;540,19;540,19;279;2,6;-;-
"150450 Melgaço";84;84;28558,24;21628,76;-;-;6929,48;-;-;339,98;339,98;220;2,6;-;-
"150460 Mocajuba";148;148;103218,39;81563,10;-;-;21655,29;-;-;697,42;697,42;562;3,8;-;-
"150470 Moju";190;190;113880,64;85883,12;-;-;27997,52;-;-;599,37;599,37;516;2,7;4;2,11
"150480 Monte Alegre";251;251;167195,60;125532,00;-;-;41663,60;-;-;666,12;666,12;714;2,8;8;3,19
"150490 Muaná";161;161;63751,22;45997,62;-;-;17753,60;-;-;395,97;395,97;391;2,4;3;1,86
"150497 Nova Ipixuna";9;9;4173,81;3436,45;-;-;737,36;-;-;463,76;463,76;25;2,8;-;-
"150503 Novo Progresso";240;240;148607,67;116956,06;-;-;31651,61;-;-;619,20;619,20;531;2,2;13;5,42
"150506 Novo Repartimento";159;159;96804,19;74932,26;-;-;21871,93;-;-;608,83;608,83;683;4,3;10;6,29
"150510 Óbidos";187;187;87363,24;64156,04;-;-;23207,20;-;-;467,18;467,18;913;4,9;17;9,09
"150520 Oeiras do Pará";70;70;34483,86;26728,31;-;-;7755,55;-;-;492,63;492,63;210;3,0;-;-
"150530 Oriximiná";398;398;285827,92;219476,10;-;-;66351,82;-;-;718,16;718,16;1668;4,2;25;6,28
"150540 Ourém";100;100;67823,16;49822,62;-;-;18000,54;-;-;678,23;678,23;211;2,1;2;2,00
"150543 Ourilândia do Norte";266;266;116762,69;96275,41;-;-;20487,28;-;-;438,96;438,96;782;2,9;-;-
"150549 Palestina do Pará";40;40;23705,52;19291,18;-;-;4414,34;-;-;592,64;592,64;152;3,8;-;-
"150550 Paragominas";525;525;474599,28;371225,30;-;-;103373,98;-;-;904,00;904,00;2240;4,3;25;4,76
"150553 Parauapebas";785;785;645883,94;485025,48;-;-;160858,46;-;-;822,78;822,78;4091;5,2;34;4,33
"150555 Pau D'Arco";23;23;25476,97;20205,05;-;-;5271,92;-;-;1107,69;1107,69;86;3,7;-;-
"150563 Piçarra";61;61;15222,31;12856,78;-;-;2365,53;-;-;249,55;249,55;125;2,0;-;-
"150565 Placas";120;120;29439,46;21324,05;-;-;8115,41;-;-;245,33;245,33;268;2,2;1;0,83
"150570 Ponta de Pedras";93;93;33103,24;25958,26;-;-;7144,98;-;-;355,95;355,95;229;2,5;-;-
"150580 Portel";125;125;55275,03;39063,71;-;-;16211,32;-;-;442,20;442,20;324;2,6;-;-
"150590 Porto de Moz";162;162;61534,32;47012,08;-;-;14522,24;-;-;379,84;379,84;395;2,4;1;0,62
"150600 Prainha";52;52;75673,50;60281,29;-;-;15392,21;-;-;1455,26;1455,26;230;4,4;1;1,92
"150613 Redenção";727;727;855611,59;682756,58;3131,53;-;167866,28;-;-;1176,91;1176,91;3035;4,2;41;5,64
"150616 Rio Maria";131;131;96686,19;73826,61;-;-;22859,58;-;-;738,06;738,06;484;3,7;3;2,29
"150618 Rondon do Pará";251;251;96070,49;75217,84;-;-;20852,65;-;-;382,75;382,75;637;2,5;3;1,20
"150619 Rurópolis";100;100;73771,92;57218,49;-;-;16553,43;-;-;737,72;737,72;216;2,2;-;-
"150620 Salinópolis";167;167;77896,24;56099,88;-;-;21796,36;-;-;466,44;466,44;583;3,5;4;2,40
"150640 Santa Cruz do Arari";33;33;10243,71;8657,39;-;-;1586,32;-;-;310,42;310,42;81;2,5;-;-
"150650 Santa Izabel do Pará";111;111;103962,80;83583,74;-;-;20379,06;-;-;936,60;936,60;749;6,7;1;0,90
"150658 Santa Maria das Barreiras";53;53;16841,14;12655,82;-;-;4185,32;-;-;317,76;317,76;85;1,6;-;-
"150660 Santa Maria do Pará";40;40;10174,83;8539,95;-;-;1634,88;-;-;254,37;254,37;111;2,8;1;2,50
"150670 Santana do Araguaia";342;342;239429,58;174375,16;9644,90;-;50436,83;-;-;700,09;700,09;1040;3,0;-;-
"150680 Santarém";1832;1832;2452178,29;2010592,37;-;-;441585,92;-;-;1338,53;1338,53;10483;5,7;162;8,84
"150700 Santo Antônio do Tauá";278;278;105023,90;84673,05;-;-;20350,85;-;-;377,78;377,78;888;3,2;1;0,36
"150715 São Domingos do Araguaia";15;15;6282,54;5364,65;-;-;917,89;-;-;418,84;418,84;52;3,5;-;-
"150720 São Domingos do Capim";99;99;34317,47;30198,20;-;-;4119,27;-;-;346,64;346,64;389;3,9;-;-
