 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Abr/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"412265 Rosário do Ivaí";42;42;22537,01;21152,91;-;-;1384,10;-;-;536,60;536,60;105;2,5;-;-
"412290 Salto do Itararé";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;35;3,9;-;-
"412370 Santa Isabel do Ivaí";12;12;13739,56;11134,55;-;-;2605,01;-;-;1144,96;1144,96;35;2,9;-;-
"412380 Santa Izabel do Oeste";43;43;27944,48;21057,57;-;-;6886,91;-;-;649,87;649,87;125;2,9;1;2,33
"412390 Santa Mariana";253;253;285444,89;240999,37;-;-;44445,52;-;-;1128,24;1128,24;1129;4,5;13;5,14
"412400 Santana do Itararé";22;22;16714,93;13837,00;-;-;2877,93;-;-;759,77;759,77;116;5,3;1;4,55
"412410 Santo Antônio da Platina";410;410;1514269,69;1266939,32;-;-;247330,37;-;-;3693,34;3693,34;2237;5,5;54;13,17
"412420 Santo Antônio do Caiuá";5;5;510,55;425,16;-;-;85,39;-;-;102,11;102,11;18;3,6;-;-
"412440 Santo Antônio do Sudoeste";74;74;54248,00;44189,99;-;-;10058,01;-;-;733,08;733,08;269;3,6;2;2,70
"412460 São Carlos do Ivaí";14;14;5643,00;4811,67;-;-;831,33;-;-;403,07;403,07;50;3,6;-;-
"412490 São João do Caiuá";7;7;9671,19;7821,42;-;-;1849,77;-;-;1381,60;1381,60;24;3,4;-;-
"412500 São João do Ivaí";35;35;14101,49;9946,40;-;-;4155,09;-;-;402,90;402,90;61;1,7;-;-
"412510 São João do Triunfo";12;12;5917,10;5063,73;-;-;853,37;-;-;493,09;493,09;37;3,1;1;8,33
"412520 São Jorge d'Oeste";17;17;7856,87;6960,71;-;-;896,16;-;-;462,17;462,17;30;1,8;1;5,88
"412535 São Jorge do Patrocínio";29;29;18129,05;14788,90;-;-;3340,15;-;-;625,14;625,14;82;2,8;-;-
"412540 São José da Boa Vista";18;18;14487,52;11785,44;-;-;2702,08;-;-;804,86;804,86;89;4,9;-;-
"412545 São José das Palmeiras";14;14;7410,29;6640,38;-;-;769,91;-;-;529,31;529,31;39;2,8;-;-
"412550 São José dos Pinhais";846;846;1161913,27;918249,66;-;-;243663,61;-;-;1373,42;1373,42;3476;4,1;34;4,02
"412560 São Mateus do Sul";193;193;78859,03;57723,65;-;-;21135,38;-;-;408,60;408,60;508;2,6;9;4,66
"412570 São Miguel do Iguaçu";44;44;26007,00;21709,34;-;-;4297,66;-;-;591,07;591,07;127;2,9;-;-
"412580 São Pedro do Ivaí";34;34;16322,37;13148,25;-;-;3174,12;-;-;480,07;480,07;92;2,7;-;-
"412620 Sapopema";5;5;673,02;559,07;-;-;113,95;-;-;134,60;134,60;26;5,2;-;-
"412625 Sarandi";657;657;2857915,97;2411582,95;-;-;446333,02;-;-;4349,95;4349,95;4100;6,2;123;18,72
"412640 Sertaneja";1;1;367,44;302,30;-;-;65,14;-;-;367,44;367,44;3;3,0;1;100,00
"412660 Siqueira Campos";67;67;66511,60;54146,95;-;-;12364,65;-;-;992,71;992,71;165;2,5;2;2,99
"412667 Tamarana";17;17;3333,64;2742,60;-;-;591,04;-;-;196,10;196,10;50;2,9;-;-
"412670 Tamboara";20;20;10001,78;8660,89;-;-;1340,89;-;-;500,09;500,09;62;3,1;-;-
"412700 Teixeira Soares";20;20;19231,25;16162,17;-;-;3069,08;-;-;961,56;961,56;52;2,6;-;-
"412710 Telêmaco Borba";399;399;1081297,57;910276,68;-;-;171020,89;-;-;2710,02;2710,02;1485;3,7;41;10,28
"412720 Terra Boa";104;104;83902,22;65407,94;-;-;18494,28;-;-;806,75;806,75;370;3,6;3;2,88
"412730 Terra Rica";40;40;20191,77;16181,82;-;-;4009,95;-;-;504,79;504,79;112;2,8;5;12,50
"412750 Tibagi";49;49;53930,53;43247,64;-;-;10682,89;-;-;1100,62;1100,62;230;4,7;13;26,53
"412760 Tijucas do Sul";42;42;62082,42;49539,66;-;-;12542,76;-;-;1478,15;1478,15;146;3,5;3;7,14
"412770 Toledo";677;677;2486379,92;2084801,13;-;-;401578,79;-;-;3672,64;3672,64;2955;4,4;63;9,31
"412780 Tomazina";40;40;18813,40;15486,50;-;-;3326,90;-;-;470,34;470,34;133;3,3;2;5,00
"412785 Três Barras do Paraná";45;45;50884,75;41101,42;-;-;9783,33;-;-;1130,77;1130,77;239;5,3;4;8,89
"412790 Tuneiras do Oeste";11;11;14160,38;11325,01;-;-;2835,37;-;-;1287,31;1287,31;33;3,0;-;-
"412795 Tupãssi";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;2;0,4;-;-
"412796 Turvo";58;58;13453,62;11447,06;-;-;2006,56;-;-;231,96;231,96;108;1,9;3;5,17
"412800 Ubiratã";241;241;153780,99;127807,00;-;-;25973,99;-;-;638,10;638,10;735;3,0;22;9,13
"412810 Umuarama";1462;1572;3905509,37;3309200,99;-;-;596308,38;-;-;2484,42;2671,35;10552;7,2;127;8,69
"412820 União da Vitória";497;530;1069665,74;893287,70;-;-;176378,04;-;-;2018,24;2152,24;3238;6,5;51;10,26
"412840 Uraí";22;22;13356,69;11007,72;-;-;2348,97;-;-;607,12;607,12;64;2,9;2;9,09
"412855 Vera Cruz do Oeste";18;18;20362,76;16367,56;-;-;3995,20;-;-;1131,26;1131,26;59;3,3;4;22,22
"412860 Verê";35;35;28205,20;23554,55;-;-;4650,65;-;-;805,86;805,86;144;4,1;-;-
"412850 Wenceslau Braz";46;46;42428,96;34547,66;-;-;7881,30;-;-;922,37;922,37;126;2,7;1;2,17
"420010 Abelardo Luz";102;102;47490,96;35535,37;-;-;11955,59;-;-;465,60;465,60;223;2,2;6;5,88
"420040 Água Doce";47;47;34993,44;29059,98;-;-;5933,46;-;-;744,54;744,54;141;3,0;-;-
"420070 Alfredo Wagner";5;5;4525,64;3710,91;-;-;814,73;-;-;905,13;905,13;16;3,2;-;-
"420090 Angelina";50;50;57520,04;44791,51;-;-;12728,53;-;-;1150,40;1150,40;230;4,6;6;12,00
"420100 Anita Garibaldi";24;24;10614,07;9355,36;-;-;1258,71;-;-;442,25;442,25;102;4,3;-;-
"420110 Anitápolis";22;22;10865,00;9565,06;-;-;1299,94;-;-;493,86;493,86;101;4,6;3;13,64
"420127 Arabutã";2;2;1056,75;749,67;-;-;307,08;-;-;528,38;528,38;4;2,0;-;-
"420140 Araranguá";588;588;1602504,05;1339635,24;-;-;262868,81;-;-;2725,35;2725,35;2768;4,7;68;11,56
"420150 Armazém";54;54;53207,03;43403,02;-;-;9804,01;-;-;985,32;985,32;291;5,4;7;12,96
"420160 Arroio Trinta";72;72;43342,78;35124,08;-;-;8218,70;-;-;601,98;601,98;125;1,7;1;1,39
"420200 Balneário Camboriú";783;783;1602362,17;1322347,12;-;-;280015,05;-;-;2046,44;2046,44;3659;4,7;70;8,94
"420230 Biguaçu";234;234;351375,69;273893,90;-;-;77481,79;-;-;1501,61;1501,61;1382;5,9;34;14,53
"420240 Blumenau";2064;2064;6579533,49;5502060,93;145,18;-;1077124,94;-;-;3187,76;3187,76;9630;4,7;176;8,53
"420260 Bom Retiro";48;48;57513,89;46561,05;-;-;10952,84;-;-;1198,21;1198,21;374;7,8;4;8,33
"420280 Braço do Norte";190;190;169517,64;134507,62;-;-;35010,02;-;-;892,20;892,20;633;3,3;16;8,42
"420290 Brusque";589;589;569765,21;457695,67;-;-;112069,54;-;-;967,34;967,34;2516;4,3;36;6,11
"420300 Caçador";315;315;1020403,36;853862,43;-;-;166540,93;-;-;3239,38;3239,38;1743;5,5;40;12,70
"420310 Caibi";27;27;15130,77;12547,47;-;-;2583,30;-;-;560,40;560,40;69;2,6;3;11,11
"420330 Campo Alegre";46;46;45431,36;37317,91;-;-;8113,45;-;-;987,64;987,64;201;4,4;3;6,52
"420340 Campo Belo do Sul";20;20;10195,53;8993,77;-;-;1201,76;-;-;509,78;509,78;65;3,3;1;5,00
"420350 Campo Erê";39;39;18250,88;14484,85;-;-;3766,03;-;-;467,97;467,97;110;2,8;3;7,69
"420360 Campos Novos";198;198;168953,00;134178,23;-;-;34774,77;-;-;853,30;853,30;664;3,4;29;14,65
"420380 Canoinhas";242;242;891004,26;749463,37;-;-;141540,89;-;-;3681,84;3681,84;1325;5,5;35;14,46
"420390 Capinzal";115;115;114200,30;89612,31;-;-;24587,99;-;-;993,05;993,05;515;4,5;8;6,96
"420410 Caxambu do Sul";21;21;23880,01;19700,94;-;-;4179,07;-;-;1137,14;1137,14;87;4,1;1;4,76
"420420 Chapecó";1496;1496;5131827,67;4278796,84;-;-;853030,83;-;-;3430,37;3430,37;8172;5,5;146;9,76
"420430 Concórdia";537;537;1263266,80;1049135,28;-;-;214131,52;-;-;2352,45;2352,45;2448;4,6;32;5,96
"420440 Coronel Freitas";7;7;7980,95;6866,19;-;-;1114,76;-;-;1140,14;1140,14;20;2,9;2;28,57
"420455 Correia Pinto";23;23;7510,66;6629,09;-;-;881,57;-;-;326,55;326,55;119;5,2;1;4,35
"420460 Criciúma";1348;1348;4033874,58;3269752,36;-;-;764122,22;-;-;2992,49;2992,49;7204;5,3;155;11,50
"420470 Cunha Porã";18;18;8055,89;6364,47;-;-;1691,42;-;-;447,55;447,55;56;3,1;2;11,11
"420480 Curitibanos";359;359;858937,91;711850,89;-;-;147087,02;-;-;2392,58;2392,58;2228;6,2;42;11,70
"420490 Descanso";36;36;26464,72;22421,09;-;-;4043,63;-;-;735,13;735,13;170;4,7;1;2,78
"420500 Dionísio Cerqueira";122;122;105666,91;83274,37;-;-;22392,54;-;-;866,12;866,12;323;2,6;7;5,74
"420530 Faxinal dos Guedes";79;79;73525,93;56349,65;-;-;17176,28;-;-;930,71;930,71;372;4,7;-;-
"420540 Florianópolis";3927;3935;7655747,06;6284341,48;-;-;1371405,58;-;-;1945,55;1949,52;22645;5,8;279;7,10
"420550 Fraiburgo";235;235;235654,51;184497,08;-;-;51157,43;-;-;1002,79;1002,79;1075;4,6;23;9,79
"420590 Gaspar";139;139;508305,44;432168,23;-;-;76137,21;-;-;3656,87;3656,87;684;4,9;20;14,39
"420640 Guaraciaba";78;78;56486,64;46307,09;-;-;10179,55;-;-;724,19;724,19;320;4,1;8;10,26
"420660 Guarujá do Sul";46;46;40797,43;33145,44;-;-;7651,99;-;-;886,90;886,90;158;3,4;1;2,17
"420690 Ibirama";353;353;750883,88;623643,98;-;-;127239,90;-;-;2127,15;2127,15;1559;4,4;31;8,78
"420700 Içara";220;220;717800,31;598931,24;-;-;118869,07;-;-;3262,73;3262,73;1279;5,8;32;14,55
"420730 Imbituba";266;266;488848,14;407261,24;-;-;81586,90;-;-;1837,77;1837,77;1079;4,1;27;10,15
"420750 Indaial";206;206;396025,44;325344,85;-;-;70680,59;-;-;1922,45;1922,45;857;4,2;15;7,28
"420760 Ipira";5;5;3966,10;3230,12;-;-;735,98;-;-;793,22;793,22;21;4,2;1;20,00
"420765 Iporã do Oeste";53;53;46003,06;37303,48;-;-;8699,58;-;-;867,98;867,98;264;5,0;2;3,77
"420770 Ipumirim";32;32;25732,45;22200,73;-;-;3531,72;-;-;804,14;804,14;120;3,8;1;3,13
"420790 Irineópolis";17;17;8061,03;7199,28;-;-;861,75;-;-;474,18;474,18;44;2,6;7;41,18
"420800 Itá";37;37;51611,33;40142,84;669,44;-;10313,53;-;-;1394,90;1394,90;115;3,1;2;5,41
"420810 Itaiópolis";41;41;57348,19;46367,61;-;-;10980,58;-;-;1398,74;1398,74;213;5,2;4;9,76
"420820 Itajaí";1526;1526;6695167,50;5611461,62;-;-;1083705,88;-;-;4387,40;4387,40;9522;6,2;145;9,50
"420830 Itapema";48;48;74722,61;60733,06;-;-;13989,55;-;-;1556,72;1556,72;280;5,8;5;10,42
"420840 Itapiranga";7;7;3192,42;2424,93;-;-;767,49;-;-;456,06;456,06;19;2,7;-;-
"420850 Ituporanga";166;166;332134,45;280171,01;-;-;51963,44;-;-;2000,81;2000,81;1100;6,6;25;15,06
"420870 Jacinto Machado";53;53;25619,93;22837,01;-;-;2782,92;-;-;483,39;483,39;267;5,0;5;9,43
"420880 Jaguaruna";66;66;58470,02;47884,27;-;-;10585,75;-;-;885,91;885,91;357;5,4;9;13,64
"420890 Jaraguá do Sul";1054;1054;2698327,90;2209610,59;1440,00;-;486317,31;-;-;2560,08;2560,08;5636;5,3;76;7,21
"420900 Joaçaba";667;667;1638697,35;1339108,63;-;-;299588,72;-;-;2456,82;2456,82;2739;4,1;51;7,65
"420910 Joinville";3512;3512;12009061,73;9991864,87;-;-;2017196,86;-;-;3419,44;3419,44;24828;7,1;375;10,68
"420930 Lages";1290;1290;4224807,38;3522397,70;-;-;702409,68;-;-;3275,04;3275,04;7779;6,0;168;13,02
"420960 Lauro Muller";26;26;17969,24;15796,22;-;-;2173,02;-;-;691,12;691,12;290;11,2;5;19,23
"420970 Lebon Régis";53;53;51446,97;41384,88;-;-;10062,09;-;-;970,70;970,70;151;2,8;-;-
"420985 Lindóia do Sul";36;36;30731,19;28070,06;-;-;2661,13;-;-;853,64;853,64;904;25,1;1;2,78
"421000 Luiz Alves";38;38;33924,19;27757,64;-;-;6166,55;-;-;892,74;892,74;305;8,0;4;10,53
"421003 Luzerna";82;82;78926,91;70526,02;-;-;8400,89;-;-;962,52;962,52;1251;15,3;6;7,32
"421010 Mafra";625;625;2001126,28;1661386,45;-;-;339739,83;-;-;3201,80;3201,80;2836;4,5;53;8,48
"421030 Major Vieira";54;54;26227,63;22044,16;-;-;4183,47;-;-;485,70;485,70;112;2,1;3;5,56
"421050 Maravilha";176;176;191958,00;156517,55;-;-;35440,45;-;-;1090,67;1090,67;530;3,0;13;7,39
"421060 Massaranduba";4;4;1666,21;1482,65;-;-;183,56;-;-;416,55;416,55;7;1,8;-;-
"421080 Meleiro";82;82;93449,99;76017,28;-;-;17432,71;-;-;1139,63;1139,63;394;4,8;7;8,54
"421090 Modelo";21;21;11673,41;10570,00;-;-;1103,41;-;-;555,88;555,88;59;2,8;1;4,76
"421100 Mondaí";52;52;49774,59;41520,88;-;-;8253,71;-;-;957,20;957,20;545;10,5;1;1,92
"421120 Morro da Fumaça";140;140;165867,58;136044,24;-;-;29823,34;-;-;1184,77;1184,77;1099;7,8;12;8,57
"421140 Nova Erechim";45;45;26231,34;18178,97;-;-;8052,37;-;-;582,92;582,92;41;0,9;-;-
"421150 Nova Trento";66;66;443598,27;375364,43;-;-;68233,84;-;-;6721,19;6721,19;551;8,3;20;30,30
"421160 Nova Veneza";16;16;7784,01;6898,00;-;-;886,01;-;-;486,50;486,50;71;4,4;3;18,75
"421170 Orleans";98;98;81985,63;63921,54;-;-;18064,09;-;-;836,59;836,59;409;4,2;5;5,10
"421175 Otacílio Costa";106;106;123542,27;100067,27;-;-;23475,00;-;-;1165,49;1165,49;699;6,6;5;4,72
"421200 Palma Sola";82;82;47060,39;36271,48;-;-;10788,91;-;-;573,91;573,91;286;3,5;5;6,10
"421210 Palmitos";154;154;187701,61;159770,72;-;-;27930,89;-;-;1218,84;1218,84;1783;11,6;4;2,60
"421220 Papanduva";73;73;72024,83;59051,74;-;-;12973,09;-;-;986,64;986,64;607;8,3;14;19,18
"421250 Penha";50;50;75000,00;59799,50;-;-;15200,50;-;-;1500,00;1500,00;319;6,4;2;4,00
"421260 Peritiba";11;11;8166,94;6895,92;-;-;1271,02;-;-;742,45;742,45;46;4,2;-;-
"421290 Pinhalzinho";48;48;24841,11;15710,05;-;-;9131,06;-;-;517,52;517,52;100;2,1;1;2,08
"421320 Pomerode";162;162;120877,76;93028,91;-;-;27848,85;-;-;746,16;746,16;449;2,8;4;2,47
"421340 Ponte Serrada";115;115;123924,76;105510,14;-;-;18414,62;-;-;1077,61;1077,61;1091;9,5;-;-
"421360 Porto União";277;277;505018,66;418219,64;-;-;86799,02;-;-;1823,17;1823,17;1255;4,5;35;12,64
"421370 Pouso Redondo";51;51;48334,52;39403,81;-;-;8930,71;-;-;947,74;947,74;190;3,7;6;11,76
"421380 Praia Grande";110;110;101611,19;83674,90;-;-;17936,29;-;-;923,74;923,74;809;7,4;11;10,00
"421400 Presidente Getúlio";24;24;16303,36;13682,85;-;-;2620,51;-;-;679,31;679,31;104;4,3;2;8,33
"421420 Quilombo";67;67;39051,14;32329,56;-;-;6721,58;-;-;582,85;582,85;496;7,4;1;1,49
"421450 Rio do Campo";31;31;9731,66;8493,55;-;-;1238,11;-;-;313,92;313,92;118;3,8;1;3,23
"421480 Rio do Sul";711;711;2050114,25;1653788,17;-;-;396326,08;-;-;2883,42;2883,42;4208;5,9;55;7,74
"421470 Rio dos Cedros";171;171;132723,18;92170,48;-;-;40552,70;-;-;776,16;776,16;439;2,6;9;5,26
"421490 Rio Fortuna";47;47;42943,15;34292,42;-;-;8650,73;-;-;913,68;913,68;174;3,7;-;-
"421500 Rio Negrinho";221;221;181695,13;140207,64;-;-;41487,49;-;-;822,15;822,15;801;3,6;33;14,93
"421530 Salete";24;24;8440,08;7393,90;-;-;1046,18;-;-;351,67;351,67;96;4,0;-;-
"421540 Salto Veloso";28;28;23231,53;18967,92;-;-;4263,61;-;-;829,70;829,70;58;2,1;-;-
"421550 Santa Cecília";148;148;104874,08;85860,40;-;-;19013,68;-;-;708,61;708,61;1126;7,6;6;4,05
"421570 Santo Amaro da Imperatriz";124;124;183892,82;147707,21;-;-;36185,61;-;-;1483,01;1483,01;945;7,6;31;25,00
"421580 São Bento do Sul";414;414;536396,55;444055,42;-;-;92341,13;-;-;1295,64;1295,64;1216;2,9;31;7,49
"421590 São Bonifácio";20;20;8454,46;7479,73;-;-;974,73;-;-;422,72;422,72;82;4,1;-;-
"421600 São Carlos";60;60;36037,68;29768,31;-;-;6269,37;-;-;600,63;600,63;221;3,7;7;11,67
"421620 São Francisco do Sul";126;126;130307,84;99121,23;-;-;31186,61;-;-;1034,19;1034,19;796;6,3;6;4,76
"421630 São João Batista";54;54;30681,04;25048,89;-;-;5632,15;-;-;568,17;568,17;183;3,4;4;7,41
"421625 São João do Oeste";21;21;7994,64;6974,92;-;-;1019,72;-;-;380,70;380,70;52;2,5;-;-
"421650 São Joaquim";173;173;214514,66;180010,82;-;-;34503,84;-;-;1239,97;1239,97;1295;7,5;10;5,78
"421660 São José";2270;2389;5237504,88;4302041,18;-;-;935463,70;-;-;2192,34;2307,27;17993;7,9;171;7,53
"421670 São José do Cedro";47;47;46031,75;36959,32;-;-;9072,43;-;-;979,40;979,40;252;5,4;2;4,26
"421690 São Lourenço do Oeste";145;145;133820,88;108518,11;-;-;25302,77;-;-;922,90;922,90;567;3,9;13;8,97
"421710 São Martinho";25;25;14551,42;12648,95;-;-;1902,47;-;-;582,06;582,06;95;3,8;2;8,00
"421720 São Miguel do Oeste";469;469;1485825,86;1245524,32;-;-;240301,54;-;-;3168,07;3168,07;2497;5,3;61;13,01
"421725 São Pedro de Alcântara";28;37;50002,01;42391,43;-;-;7610,58;-;-;1351,41;1785,79;1436;51,3;1;3,57
"421730 Saudades";17;17;5147,27;4469,43;-;-;677,84;-;-;302,78;302,78;51;3,0;-;-
"421750 Seara";40;40;38519,50;31126,50;-;-;7393,00;-;-;962,99;962,99;164;4,1;-;-
"421770 Sombrio";60;60;51861,09;42151,28;-;-;9709,81;-;-;864,35;864,35;191;3,2;8;13,33
"421780 Taió";62;62;27661,63;19680,06;-;-;7981,57;-;-;446,16;446,16;120;1,9;3;4,84
"421790 Tangará";21;21;25547,15;20648,55;-;-;4898,60;-;-;1216,53;1216,53;156;7,4;-;-
"421800 Tijucas";100;100;130534,39;107341,83;-;-;23192,56;-;-;1305,34;1305,34;659;6,6;16;16,00
"421810 Timbé do Sul";31;31;13574,26;12091,38;-;-;1482,88;-;-;437,88;437,88;99;3,2;-;-
"421820 Timbó";146;146;834595,27;710806,15;-;-;123789,12;-;-;5716,41;5716,41;950;6,5;17;11,64
"421830 Três Barras";124;124;119199,40;95597,85;-;-;23601,55;-;-;961,29;961,29;874;7,0;4;3,23
"421840 Treze de Maio";101;101;75322,50;62683,57;-;-;12638,93;-;-;745,77;745,77;272;2,7;3;2,97
"421860 Trombudo Central";21;63;107723,50;99499,83;-;-;8223,67;-;-;1709,90;5129,69;1414;67,3;3;14,29
"421870 Tubarão";1363;1363;3135044,05;2592875,40;-;-;542168,65;-;-;2300,11;2300,11;7280;5,3;132;9,68
"421875 Tunápolis";45;45;41278,34;36295,93;-;-;4982,41;-;-;917,30;917,30;667;14,8;1;2,22
"421880 Turvo";28;28;30832,52;24831,80;-;-;6000,72;-;-;1101,16;1101,16;108;3,9;3;10,71
"421890 Urubici";38;38;51814,03;41910,09;-;-;9903,94;-;-;1363,53;1363,53;339;8,9;-;-
"421900 Urussanga";93;93;81141,19;66850,70;-;-;14290,49;-;-;872,49;872,49;800;8,6;9;9,68
"421910 Vargeão";7;7;3545,30;2600,77;-;-;944,53;-;-;506,47;506,47;20;2,9;-;-
"421920 Vidal Ramos";9;9;4235,38;3743,21;-;-;492,17;-;-;470,60;470,60;38;4,2;-;-
"421930 Videira";344;344;996183,61;847810,59;-;-;148373,02;-;-;2895,88;2895,88;2220;6,5;53;15,41
"421935 Vitor Meireles";13;13;4790,05;4022,15;-;-;767,90;-;-;368,47;368,47;38;2,9;2;15,38
"421950 Xanxerê";613;613;2072022,43;1693835,14;-;-;378187,29;-;-;3380,13;3380,13;3134;5,1;62;10,11
"421960 Xavantina";10;10;2551,65;2186,92;-;-;364,73;-;-;255,16;255,16;28;2,8;-;-
"421970 Xaxim";63;63;26759,72;22320,47;-;-;4439,25;-;-;424,76;424,76;150;2,4;2;3,17
"430003 Aceguá";49;49;52311,82;41575,35;-;-;10736,47;-;-;1067,59;1067,59;204;4,2;1;2,04
"430010 Agudo";75;75;79636,61;66560,91;-;-;13075,70;-;-;1061,82;1061,82;334;4,5;4;5,33
"430020 Ajuricaba";22;22;30577,53;25597,22;-;-;4980,31;-;-;1389,89;1389,89;360;16,4;4;18,18
"430030 Alecrim";40;40;34175,30;29351,31;-;-;4823,99;-;-;854,38;854,38;253;6,3;5;12,50
"430040 Alegrete";495;495;1116976,32;932881,27;-;-;184095,05;-;-;2256,52;2256,52;3229;6,5;79;15,96
"430050 Alpestre";38;38;18942,81;14970,58;-;-;3972,23;-;-;498,50;498,50;121;3,2;2;5,26
"430060 Alvorada";583;583;626970,20;486096,62;-;-;140873,58;-;-;1075,42;1075,42;3139;5,4;63;10,81
"430064 Ametista do Sul";26;26;36646,20;29482,84;-;-;7163,36;-;-;1409,47;1409,47;114;4,4;2;7,69
"430070 Anta Gorda";17;17;9945,65;8715,22;-;-;1230,43;-;-;585,04;585,04;60;3,5;1;5,88
"430080 Antônio Prado";68;68;58005,95;46275,91;-;-;11730,04;-;-;853,03;853,03;262;3,9;3;4,41
"430090 Aratiba";29;29;22276,35;18721,95;-;-;3554,40;-;-;768,15;768,15;104;3,6;3;10,34
"430100 Arroio do Meio";173;173;116927,89;86078,87;-;-;30849,02;-;-;675,88;675,88;749;4,3;5;2,89
"430120 Arroio do Tigre";94;94;64529,51;54787,82;-;-;9741,69;-;-;686,48;686,48;544;5,8;6;6,38
"430130 Arroio Grande";49;49;56128,08;46544,50;-;-;9583,58;-;-;1145,47;1145,47;267;5,4;9;18,37
"430140 Arvorezinha";51;51;41598,84;33349,25;-;-;8249,59;-;-;815,66;815,66;199;3,9;3;5,88
"430150 Augusto Pestana";27;27;22327,71;19062,84;-;-;3264,87;-;-;826,95;826,95;409;15,1;-;-
"430160 Bagé";597;597;1220805,00;1009565,62;-;-;211239,38;-;-;2044,90;2044,90;3591;6,0;77;12,90
"430210 Bento Gonçalves";541;541;1218651,60;1009683,38;-;-;208968,22;-;-;2252,59;2252,59;2499;4,6;33;6,10
"430220 Boa Vista do Buricá";31;31;27025,48;22390,98;-;-;4634,50;-;-;871,79;871,79;129;4,2;-;-
"430230 Bom Jesus";33;33;26517,21;21900,07;-;-;4617,14;-;-;803,55;803,55;194;5,9;2;6,06
"430235 Bom Princípio";41;41;35407,79;28370,92;-;-;7036,87;-;-;863,60;863,60;235;5,7;4;9,76
"430240 Bom Retiro do Sul";59;59;41033,77;34488,99;-;-;6544,78;-;-;695,49;695,49;274;4,6;3;5,08
"430245 Boqueirão do Leão";43;43;46524,14;38498,32;-;-;8025,82;-;-;1081,96;1081,96;224;5,2;1;2,33
"430270 Butiá";17;17;24197,67;19291,64;-;-;4906,03;-;-;1423,39;1423,39;77;4,5;-;-
"430280 Caçapava do Sul";143;143;139405,04;112192,11;-;-;27212,93;-;-;974,86;974,86;866;6,1;18;12,59
"430290 Cacequi";19;19;7754,57;6818,43;-;-;936,14;-;-;408,14;408,14;116;6,1;1;5,26
"430300 Cachoeira do Sul";463;463;1182332,09;993957,15;-;-;188374,94;-;-;2553,63;2553,63;2527;5,5;47;10,15
"430310 Cachoeirinha";340;340;813546,70;655857,23;-;-;157689,47;-;-;2392,78;2392,78;2414;7,1;44;12,94
"430330 Caibaté";22;22;12886,41;11208,29;-;-;1678,12;-;-;585,75;585,75;103;4,7;4;18,18
"430340 Caiçara";32;32;38737,96;32978,48;-;-;5759,48;-;-;1210,56;1210,56;409;12,8;-;-
"430350 Camaquã";397;397;967790,83;818695,20;-;-;149095,63;-;-;2437,76;2437,76;2302;5,8;70;17,63
"430360 Cambará do Sul";41;41;11933,64;10378,26;-;-;1555,38;-;-;291,06;291,06;290;7,1;5;12,20
"430370 Campina das Missões";50;50;40066,79;34572,81;-;-;5493,98;-;-;801,34;801,34;584;11,7;5;10,00
"430380 Campinas do Sul";17;17;10168,22;8716,91;-;-;1451,31;-;-;598,13;598,13;75;4,4;3;17,65
"430390 Campo Bom";273;273;358269,40;301700,66;-;-;56568,74;-;-;1312,34;1312,34;1413;5,2;50;18,32
"430400 Campo Novo";27;27;37747,26;30215,97;-;-;7531,29;-;-;1398,05;1398,05;128;4,7;1;3,70
"430430 Cândido Godói";59;59;45418,57;38161,72;-;-;7256,85;-;-;769,81;769,81;236;4,0;2;3,39
"430440 Canela";185;185;114558,57;84300,52;-;-;30258,05;-;-;619,24;619,24;815;4,4;5;2,70
"430450 Canguçu";156;156;258901,05;216510,78;-;-;42390,27;-;-;1659,62;1659,62;972;6,2;34;21,79
"430460 Canoas";2867;2868;8140842,19;6841818,48;-;-;1299023,71;-;-;2838,51;2839,50;18394;6,4;384;13,39
"430463 Capão da Canoa";334;334;443515,68;360234,27;-;-;83281,41;-;-;1327,89;1327,89;1778;5,3;25;7,49
"430470 Carazinho";399;399;869572,91;723815,45;-;-;145757,46;-;-;2179,38;2179,38;2282;5,7;65;16,29
"430480 Carlos Barbosa";112;112;94047,34;77648,54;-;-;16398,80;-;-;839,71;839,71;410;3,7;10;8,93
"430490 Casca";28;28;28711,47;23467,72;-;-;5243,75;-;-;1025,41;1025,41;196;7,0;2;7,14
"430510 Caxias do Sul";1893;2012;5767106,30;4876276,68;-;-;890829,62;-;-;2866,36;3046,54;14515;7,7;181;9,56
"430520 Cerro Largo";51;51;42376,88;35365,92;-;-;7010,96;-;-;830,92;830,92;199;3,9;3;5,88
