 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230870 Morada Nova";139;139;86284,33;61638,99;-;-;24645,34;-;-;620,75;620,75;330;2,4;2;1,44
"230900 Mucambo";136;136;146490,45;118641,73;-;-;27848,72;-;-;1077,14;1077,14;574;4,2;7;5,15
"230910 Mulungu";9;9;11548,48;9308,36;-;-;2240,12;-;-;1283,16;1283,16;32;3,6;1;11,11
"230930 Nova Russas";93;93;77372,56;61598,45;-;-;15774,11;-;-;831,96;831,96;402;4,3;3;3,23
"230950 Orós";86;86;86861,89;68283,07;-;-;18578,82;-;-;1010,02;1010,02;314;3,7;6;6,98
"230980 Pacoti";30;30;29391,30;23705,91;-;-;5685,39;-;-;979,71;979,71;118;3,9;2;6,67
"231010 Palmácia";10;10;11281,53;9014,10;-;-;2267,43;-;-;1128,15;1128,15;61;6,1;1;10,00
"231020 Paracuru";40;40;44944,02;35331,27;-;-;9612,75;-;-;1123,60;1123,60;218;5,5;9;22,50
"231030 Parambu";139;139;99864,02;78425,99;-;-;21438,03;-;-;718,45;718,45;544;3,9;3;2,16
"231040 Paramoti";5;5;6218,68;4971,96;-;-;1246,72;-;-;1243,74;1243,74;15;3,0;-;-
"231050 Pedra Branca";112;112;96789,11;76045,81;-;-;20743,30;-;-;864,19;864,19;355;3,2;9;8,04
"231070 Pentecoste";68;68;52244,90;41807,78;-;-;10437,12;-;-;768,31;768,31;387;5,7;9;13,24
"231080 Pereiro";54;54;40127,27;32659,41;-;-;7467,86;-;-;743,10;743,10;223;4,1;3;5,56
"231085 Pindoretama";28;28;13282,28;11252,02;-;-;2030,26;-;-;474,37;474,37;89;3,2;5;17,86
"231090 Piquet Carneiro";26;26;10628,68;8741,11;-;-;1887,57;-;-;408,80;408,80;115;4,4;-;-
"231100 Poranga";15;15;18188,19;14284,66;-;-;3903,53;-;-;1212,55;1212,55;68;4,5;-;-
"231130 Quixadá";419;419;301655,08;217666,79;-;-;83988,29;-;-;719,94;719,94;1696;4,0;10;2,39
"231140 Quixeramobim";965;965;2703262,02;2272563,07;-;-;430698,95;-;-;2801,31;2801,31;5574;5,8;68;7,05
"231150 Quixeré";15;15;20132,32;16052,61;-;-;4079,71;-;-;1342,15;1342,15;64;4,3;1;6,67
"231160 Redenção";142;142;226836,14;180659,55;-;-;46176,59;-;-;1597,44;1597,44;487;3,4;10;7,04
"231170 Reriutaba";32;32;23769,87;18320,42;-;-;5449,45;-;-;742,81;742,81;137;4,3;2;6,25
"231180 Russas";559;559;319597,27;248196,96;-;-;71400,31;-;-;571,73;571,73;1723;3,1;15;2,68
"231220 Santa Quitéria";143;143;101338,17;76461,65;-;-;24876,52;-;-;708,66;708,66;538;3,8;4;2,80
"231240 São Gonçalo do Amarante";82;82;80904,52;61023,34;-;-;19881,18;-;-;986,64;986,64;219;2,7;6;7,32
"231290 Sobral";2155;2155;8749003,44;7305786,74;-;-;1443216,70;-;-;4059,86;4059,86;16325;7,6;359;16,66
"231300 Solonópole";39;39;33773,78;27019,48;-;-;6754,30;-;-;865,99;865,99;139;3,6;6;15,38
"231310 Tabuleiro do Norte";98;98;123204,31;99367,46;-;-;23836,85;-;-;1257,19;1257,19;501;5,1;5;5,10
"231320 Tamboril";85;85;75651,15;59694,29;-;-;15956,86;-;-;890,01;890,01;286;3,4;5;5,88
"231325 Tarrafas";7;7;4063,83;3413,64;-;-;650,19;-;-;580,55;580,55;45;6,4;-;-
"231330 Tauá";667;667;1461207,38;1224540,49;-;-;236666,89;-;-;2190,72;2190,72;2537;3,8;64;9,60
"231360 Ubajara";139;139;62553,78;51643,96;-;-;10909,82;-;-;450,03;450,03;254;1,8;3;2,16
"231370 Umari";4;4;2020,78;1842,67;-;-;178,11;-;-;505,19;505,19;23;5,8;-;-
"231395 Varjota";36;36;31313,20;24785,81;-;-;6527,39;-;-;869,81;869,81;133;3,7;3;8,33
"231400 Várzea Alegre";269;269;108189,07;78813,06;-;-;29376,01;-;-;402,19;402,19;545;2,0;7;2,60
"240020 Açu";66;66;499121,83;424442,34;-;-;74679,49;-;-;7562,45;7562,45;532;8,1;13;19,70
"240050 Alexandria";360;360;248493,95;172551,38;-;11910,19;57666,40;11910,19;6365,98;690,26;690,26;797;2,2;2;0,56
"240060 Almino Afonso";88;88;48345,54;31689,07;-;-;16656,47;-;-;549,38;549,38;237;2,7;-;-
"240100 Apodi";103;103;394461,60;329079,37;-;-;65382,23;-;-;3829,72;3829,72;516;5,0;25;24,27
"240145 Baraúna";6;6;1837,19;1542,79;-;-;294,40;-;-;306,20;306,20;41;6,8;-;-
"240180 Brejinho";21;21;27890,08;22171,28;-;-;5718,80;-;-;1328,10;1328,10;35;1,7;1;4,76
"240200 Caicó";337;337;2240941,63;1907946,77;-;-;332994,86;-;-;6649,68;6649,68;2120;6,3;63;18,69
"240230 Caraúbas";35;35;15936,62;11926,68;-;-;4009,94;-;-;455,33;455,33;124;3,5;1;2,86
"240270 Cerro Corá";11;11;4756,94;4048,00;-;-;708,94;-;-;432,45;432,45;34;3,1;-;-
"240310 Currais Novos";271;271;510643,23;416196,99;-;-;94446,24;-;-;1884,29;1884,29;1060;3,9;27;9,96
"240320 Doutor Severiano";3;3;1331,99;1185,98;-;-;146,01;-;-;444,00;444,00;11;3,7;-;-
"240330 Encanto";4;4;1170,48;1006,64;-;-;163,84;-;-;292,62;292,62;23;5,8;-;-
"240520 Janduís";2;2;929,57;797,64;-;-;131,93;-;-;464,78;464,78;12;6,0;-;-
"240530 Januário Cicco";11;11;10244,10;8430,54;-;-;1813,56;-;-;931,28;931,28;33;3,0;-;-
"240580 João Câmara";56;56;266788,67;224775,98;-;-;42012,69;-;-;4764,08;4764,08;473;8,4;5;8,93
"240600 José da Penha";2;2;469,69;404,63;-;-;65,06;-;-;234,84;234,84;8;4,0;-;-
"240670 Lajes";30;30;33361,95;26887,25;-;-;6474,70;-;-;1112,06;1112,06;111;3,7;8;26,67
"240710 Macaíba";232;232;598486,05;484724,16;-;-;113761,89;-;-;2579,68;2579,68;991;4,3;18;7,76
"240720 Macau";40;40;41106,08;32876,73;-;-;8229,35;-;-;1027,65;1027,65;301;7,5;2;5,00
"240725 Major Sales";3;3;1918,01;1554,11;-;-;363,90;-;-;639,34;639,34;13;4,3;-;-
"240740 Martins";13;13;4904,91;4304,01;-;-;600,90;-;-;377,30;377,30;38;2,9;-;-
"240760 Messias Targino";4;4;2595,33;2213,28;-;-;382,05;-;-;648,83;648,83;13;3,3;-;-
"240800 Mossoró";2017;2017;5831860,36;4643959,57;-;-;1187900,79;-;-;2891,35;2891,35;10474;5,2;172;8,53
"240810 Natal";8299;8499;20708362,29;16680545,01;-;-;4027817,28;-;-;2436,56;2495,28;54660;6,6;490;5,90
"240325 Parnamirim";727;727;1384251,23;1105592,99;-;-;278658,24;-;-;1904,06;1904,06;3684;5,1;35;4,81
"240930 Patu";16;16;17723,57;14353,81;-;-;3369,76;-;-;1107,72;1107,72;55;3,4;1;6,25
"240940 Pau dos Ferros";480;480;1050163,11;857150,84;-;18294,71;174717,56;18294,71;-;2187,84;2187,84;2171;4,5;73;15,21
"240990 Pendências";5;5;3803,30;3087,14;-;-;716,16;-;-;760,66;760,66;15;3,0;1;20,00
"241020 Portalegre";14;14;5017,58;3711,49;-;-;1306,09;-;-;358,40;358,40;16;1,1;-;-
"241070 Riacho da Cruz";10;10;3354,95;2870,59;-;-;484,36;-;-;335,50;335,50;30;3,0;-;-
"241120 Santa Cruz";496;496;477775,08;349869,84;-;-;127905,24;-;-;963,26;963,26;1850;3,7;10;2,02
"241150 Santo Antônio";120;120;427533,06;362292,91;-;-;65240,15;-;-;3562,78;3562,78;882;7,3;21;17,50
"241220 São José de Mipibu";350;350;199398,12;123501,27;-;-;75896,85;-;-;569,71;569,71;945;2,7;-;-
"241240 São José do Seridó";3;3;3044,33;2589,75;-;-;454,58;-;-;1014,78;1014,78;19;6,3;-;-
"241250 São Miguel";22;22;8843,70;7716,55;-;-;1127,15;-;-;401,99;401,99;130;5,9;-;-
"241260 São Paulo do Potengi";75;75;372260,16;314199,75;-;-;58060,41;-;-;4963,47;4963,47;369;4,9;12;16,00
"241300 São Vicente";4;4;4322,71;3592,46;-;-;730,25;-;-;1080,68;1080,68;12;3,0;1;25,00
"241030 Serra Caiada";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;13;1,4;-;-
"241355 Serrinha dos Pintos";5;5;1577,49;1333,39;-;-;244,10;-;-;315,50;315,50;21;4,2;-;-
"241360 Severiano Melo";17;17;17083,18;13989,86;-;-;3093,32;-;-;1004,89;1004,89;73;4,3;-;-
"241380 Taboleiro Grande";2;2;1682,57;1338,73;-;-;343,84;-;-;841,28;841,28;7;3,5;-;-
"241400 Tangará";8;8;4766,02;3965,44;-;-;800,58;-;-;595,75;595,75;18;2,3;1;12,50
"241410 Tenente Ananias";97;97;79722,26;35195,08;-;17856,71;17196,59;17856,71;9473,88;821,88;821,88;259;2,7;-;-
"241460 Upanema";3;3;783,98;675,35;-;-;108,63;-;-;261,33;261,33;11;3,7;-;-
"250040 Alagoa Nova";14;14;5798,84;4917,63;-;-;881,21;-;-;414,20;414,20;73;5,2;-;-
"250130 Aroeiras";14;14;8908,83;7782,73;-;-;1126,10;-;-;636,35;636,35;69;4,9;1;7,14
"250150 Bananeiras";5;5;4853,04;3890,14;-;-;962,90;-;-;970,61;970,61;16;3,2;-;-
"250180 Bayeux";79;79;39949,28;23598,95;-;-;16350,33;-;-;505,69;505,69;240;3,0;-;-
"250230 Bom Sucesso";2;2;522,36;449,24;-;-;73,12;-;-;261,18;261,18;6;3,0;-;-
"250250 Boqueirão";14;14;10325,81;8597,86;-;-;1727,95;-;-;737,56;737,56;63;4,5;-;-
"250280 Brejo do Cruz";15;15;7631,02;6548,99;-;-;1082,03;-;-;508,73;508,73;44;2,9;1;6,67
"250290 Brejo dos Santos";74;74;24250,09;20733,05;-;-;3517,04;-;-;327,70;327,70;309;4,2;-;-
"250320 Cabedelo";104;104;68259,67;52832,32;-;-;15427,35;-;-;656,34;656,34;514;4,9;7;6,73
"250370 Cajazeiras";520;520;1944251,05;1633055,18;-;-;311195,87;-;-;3738,94;3738,94;2717;5,2;60;11,54
"250400 Campina Grande";4304;4446;8602011,32;6951817,98;-;-;1650193,34;-;-;1934,78;1998,61;26929;6,3;350;8,13
"250430 Catolé do Rocha";87;87;35014,33;27237,03;-;-;7777,30;-;-;402,46;402,46;188;2,2;4;4,60
"250480 Coremas";27;27;15347,02;12480,29;-;-;2866,73;-;-;568,41;568,41;47;1,7;-;-
"250600 Esperança";65;65;44102,78;36079,18;-;-;8023,60;-;-;678,50;678,50;231;3,6;5;7,69
"250690 Itabaiana";110;110;58557,72;42390,55;-;-;16167,17;-;-;532,34;532,34;288;2,6;6;5,45
"250750 João Pessoa";6731;6802;14790560,67;12052199,43;-;-;2738361,24;-;-;2174,44;2197,38;43100;6,4;512;7,61
"250830 Lagoa Seca";40;40;34168,04;27971,74;-;-;6196,30;-;-;854,20;854,20;130;3,3;1;2,50
"250970 Monteiro";61;61;31795,60;23293,79;-;-;8501,81;-;-;521,24;521,24;174;2,9;2;3,28
"251080 Patos";1075;1075;3074250,12;2556254,16;-;-;517995,96;-;-;2859,77;2859,77;5893;5,5;146;13,58
"251110 Pedra Lavrada";10;10;2951,56;2518,85;-;-;432,71;-;-;295,16;295,16;34;3,4;-;-
"251140 Picuí";41;41;19619,36;14649,17;-;-;4970,19;-;-;478,52;478,52;85;2,1;3;7,32
"251210 Pombal";168;168;127943,83;94753,93;-;-;33189,90;-;-;761,57;761,57;630;3,8;15;8,93
"251230 Princesa Isabel";79;79;42334,90;28090,96;-;-;14243,94;-;-;535,88;535,88;124;1,6;-;-
"251250 Queimadas";40;40;21705,48;14002,20;-;-;7703,28;-;-;542,64;542,64;35;0,9;-;-
"251340 Santa Luzia";32;32;12667,72;10175,24;-;-;2492,48;-;-;395,87;395,87;131;4,1;4;12,50
"251370 Santa Rita";718;718;3832662,56;3272521,12;-;-;560141,44;-;-;5337,97;5337,97;5338;7,4;134;18,66
"251540 São Vicente do Seridó";16;16;4514,74;3826,80;-;-;687,94;-;-;282,17;282,17;31;1,9;-;-
"251550 Serra Branca";35;35;20329,07;15995,98;-;-;4333,09;-;-;580,83;580,83;68;1,9;2;5,71
"251600 Solânea";199;199;116089,93;92178,49;-;-;23911,44;-;-;583,37;583,37;503;2,5;6;3,02
"251630 Sumé";117;117;69693,49;51271,50;-;-;18421,99;-;-;595,67;595,67;296;2,5;3;2,56
"260010 Afogados da Ingazeira";641;641;1812312,81;1517639,11;-;-;294673,70;-;-;2827,32;2827,32;2329;3,6;34;5,30
"260040 Água Preta";35;35;21732,39;16598,86;-;-;5133,53;-;-;620,93;620,93;107;3,1;1;2,86
"260050 Águas Belas";55;55;38663,08;29365,25;-;-;9297,83;-;-;702,97;702,97;199;3,6;2;3,64
"260070 Aliança";15;15;17669,46;13994,24;-;-;3675,22;-;-;1177,96;1177,96;22;1,5;-;-
"260080 Altinho";27;27;30848,28;24749,11;-;-;6099,17;-;-;1142,53;1142,53;90;3,3;2;7,41
"260110 Araripina";677;677;3039806,20;2543777,00;-;-;496029,20;-;-;4490,11;4490,11;3696;5,5;50;7,39
"260120 Arcoverde";810;810;1658132,15;1350225,84;-;-;307906,31;-;-;2047,08;2047,08;3298;4,1;81;10,00
"260130 Barra de Guabiraba";19;19;7934,83;7016,46;-;-;918,37;-;-;417,62;417,62;44;2,3;1;5,26
"260140 Barreiros";58;58;85409,39;68121,48;-;-;17287,91;-;-;1472,58;1472,58;317;5,5;15;25,86
"260160 Belém do São Francisco";15;15;11113,08;8670,11;-;-;2442,97;-;-;740,87;740,87;53;3,5;-;-
"260190 Bezerros";47;47;528225,31;449798,01;-;-;78427,30;-;-;11238,84;11238,84;505;10,7;12;25,53
"260200 Bodocó";55;55;52087,09;41749,85;-;-;10337,24;-;-;947,04;947,04;362;6,6;4;7,27
"260220 Bom Jardim";11;11;15530,60;12259,50;-;-;3271,10;-;-;1411,87;1411,87;10;0,9;-;-
