 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Fev/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"431710 Sant'Ana do Livramento";332;332;359015,23;296460,15;-;-;62555,08;-;-;1081,37;1081,37;1549;4,7;24;7,23
"431670 Santa Bárbara do Sul";36;36;27715,85;21718,43;-;-;5997,42;-;-;769,88;769,88;260;7,2;-;-
"431680 Santa Cruz do Sul";903;903;1864710,95;1539158,51;-;-;325552,44;-;-;2065,02;2065,02;3585;4,0;66;7,31
"431690 Santa Maria";1471;1471;3254910,42;2744199,30;-;-;510711,12;-;-;2212,72;2212,72;10892;7,4;93;6,32
"431720 Santa Rosa";653;653;1923653,05;1628787,18;-;-;294865,87;-;-;2945,87;2945,87;3495;5,4;61;9,34
"431730 Santa Vitória do Palmar";99;99;74423,46;57854,90;-;-;16568,56;-;-;751,75;751,75;421;4,3;7;7,07
"431740 Santiago";200;200;286928,21;238020,04;-;-;48908,17;-;-;1434,64;1434,64;1267;6,3;19;9,50
"431750 Santo Ângelo";475;475;1106530,01;903990,71;-;-;202539,30;-;-;2329,54;2329,54;1970;4,1;33;6,95
"431760 Santo Antônio da Patrulha";118;118;85121,73;72984,90;-;-;12136,83;-;-;721,37;721,37;1042;8,8;18;15,25
"431780 Santo Augusto";155;155;112480,94;87842,28;-;-;24638,66;-;-;725,68;725,68;801;5,2;7;4,52
"431790 Santo Cristo";84;84;57939,50;46626,29;-;-;11313,21;-;-;689,76;689,76;236;2,8;4;4,76
"431800 São Borja";285;285;459241,51;384747,40;-;-;74494,11;-;-;1611,37;1611,37;1739;6,1;25;8,77
"431810 São Francisco de Assis";62;62;38426,73;32510,72;-;-;5916,01;-;-;619,79;619,79;573;9,2;4;6,45
"431820 São Francisco de Paula";86;86;88651,47;76438,09;-;-;12213,38;-;-;1030,83;1030,83;718;8,3;2;2,33
"431830 São Gabriel";338;338;735126,04;616135,03;-;-;118991,01;-;-;2174,93;2174,93;2099;6,2;28;8,28
"431840 São Jerônimo";334;334;706014,01;591180,04;-;-;114833,97;-;-;2113,81;2113,81;2083;6,2;29;8,68
"431843 São João do Polêsine";14;14;15869,01;14595,35;-;-;1273,66;-;-;1133,50;1133,50;201;14,4;-;-
"431850 São José do Norte";47;47;25530,57;22399,94;-;-;3130,63;-;-;543,20;543,20;320;6,8;5;10,64
"431860 São José do Ouro";74;74;53405,86;39399,55;-;-;14006,31;-;-;721,70;721,70;237;3,2;1;1,35
"431870 São Leopoldo";687;687;1145668,57;949822,04;-;-;195846,53;-;-;1667,64;1667,64;3293;4,8;74;10,77
"431880 São Lourenço do Sul";202;202;138934,08;111444,41;-;-;27489,67;-;-;687,79;687,79;1161;5,7;16;7,92
"431890 São Luiz Gonzaga";356;356;416649,26;343739,58;-;-;72909,68;-;-;1170,36;1170,36;1644;4,6;23;6,46
"431900 São Marcos";101;101;61696,32;50575,41;-;-;11120,91;-;-;610,85;610,85;283;2,8;6;5,94
"431910 São Martinho";13;13;8146,49;7413,54;-;-;732,95;-;-;626,65;626,65;67;5,2;2;15,38
"431915 São Miguel das Missões";38;38;22610,70;20203,89;-;-;2406,81;-;-;595,02;595,02;99;2,6;2;5,26
"431930 São Paulo das Missões";32;32;22228,69;18844,14;-;-;3384,55;-;-;694,65;694,65;119;3,7;-;-
"431940 São Pedro do Sul";22;22;13817,45;12127,80;-;-;1689,65;-;-;628,07;628,07;131;6,0;2;9,09
"431950 São Sebastião do Caí";88;88;85671,65;74393,78;-;-;11277,87;-;-;973,54;973,54;1204;13,7;1;1,14
"431960 São Sepé";102;102;77681,33;64278,44;-;-;13402,89;-;-;761,58;761,58;680;6,7;11;10,78
"431980 São Vicente do Sul";32;32;18201,22;15730,93;-;-;2470,29;-;-;568,79;568,79;151;4,7;-;-
"431990 Sapiranga";440;440;863336,37;723729,24;-;-;139607,13;-;-;1962,13;1962,13;2109;4,8;47;10,68
"432000 Sapucaia do Sul";544;544;1147936,23;976193,39;-;-;171742,84;-;-;2110,18;2110,18;4185;7,7;73;13,42
"432010 Sarandi";131;131;104755,53;80711,07;-;-;24044,46;-;-;799,66;799,66;610;4,7;4;3,05
"432020 Seberi";84;84;82249,64;61851,23;-;-;20398,41;-;-;979,16;979,16;210;2,5;1;1,19
"432026 Segredo";53;53;35125,62;30574,36;-;-;4551,26;-;-;662,75;662,75;317;6,0;2;3,77
"432030 Selbach";12;12;7216,42;6244,23;-;-;972,19;-;-;601,37;601,37;41;3,4;-;-
"432040 Serafina Corrêa";52;52;29587,36;23007,93;-;-;6579,43;-;-;568,99;568,99;127;2,4;2;3,85
"432050 Sertão";28;28;20035,41;17286,89;-;-;2748,52;-;-;715,55;715,55;324;11,6;-;-
"432060 Severiano de Almeida";15;15;5816,80;5084,11;-;-;732,69;-;-;387,79;387,79;49;3,3;-;-
"432067 Sinimbu";40;40;22488,13;19181,21;-;-;3306,92;-;-;562,20;562,20;126;3,1;2;5,00
"432070 Sobradinho";110;110;71602,75;61133,32;-;-;10469,43;-;-;650,93;650,93;333;3,0;7;6,36
"432080 Soledade";201;201;347316,02;293418,22;-;-;53897,80;-;-;1727,94;1727,94;1118;5,6;20;9,95
"432090 Tapejara";163;163;114944,56;89410,52;-;-;25534,04;-;-;705,18;705,18;809;5,0;6;3,68
"432100 Tapera";29;29;26367,45;21859,00;-;-;4508,45;-;-;909,22;909,22;142;4,9;-;-
"432120 Taquara";194;194;560083,64;468678,78;-;-;91404,86;-;-;2887,03;2887,03;1403;7,2;37;19,07
"432130 Taquari";89;89;385419,52;328915,34;-;-;56504,18;-;-;4330,56;4330,56;694;7,8;17;19,10
"432140 Tenente Portela";383;383;594454,05;484846,99;-;-;109607,06;-;-;1552,10;1552,10;1535;4,0;21;5,48
"432145 Teutônia";208;208;149525,55;116290,21;-;-;33235,34;-;-;718,87;718,87;665;3,2;11;5,29
"432150 Torres";257;257;525456,28;434604,89;-;-;90851,39;-;-;2044,58;2044,58;1168;4,5;17;6,61
"432160 Tramandaí";539;539;709204,43;584882,00;-;-;124322,43;-;-;1315,78;1315,78;2921;5,4;54;10,02
"432170 Três Coroas";77;77;71720,04;61977,87;-;-;9742,17;-;-;931,43;931,43;572;7,4;2;2,60
"432180 Três de Maio";100;100;91552,76;72574,16;-;-;18978,60;-;-;915,53;915,53;309;3,1;7;7,00
"432190 Três Passos";139;139;158132,09;133869,95;-;-;24262,14;-;-;1137,64;1137,64;615;4,4;8;5,76
"432195 Trindade do Sul";43;43;29047,38;24699,61;-;-;4347,77;-;-;675,52;675,52;115;2,7;2;4,65
"432200 Triunfo";52;52;42503,09;35498,62;-;-;7004,47;-;-;817,37;817,37;349;6,7;7;13,46
"432210 Tucunduva";38;38;21619,10;18912,86;-;-;2706,24;-;-;568,92;568,92;130;3,4;-;-
"432220 Tupanciretã";34;34;13913,66;10432,55;-;-;3481,11;-;-;409,23;409,23;233;6,9;1;2,94
"432230 Tuparendi";40;40;30307,96;24887,23;-;-;5420,73;-;-;757,70;757,70;158;4,0;2;5,00
"432240 Uruguaiana";389;389;870628,11;715070,35;-;-;155557,76;-;-;2238,12;2238,12;1792;4,6;34;8,74
"432250 Vacaria";382;382;408935,68;332356,85;-;-;76578,83;-;-;1070,51;1070,51;1826;4,8;27;7,07
"432253 Vale do Sol";56;56;19529,94;17186,68;-;-;2343,26;-;-;348,75;348,75;199;3,6;1;1,79
"432260 Venâncio Aires";277;277;530532,00;445949,05;-;-;84582,95;-;-;1915,28;1915,28;1727;6,2;22;7,94
"432270 Vera Cruz";52;52;33014,94;29608,49;-;-;3406,45;-;-;634,90;634,90;268;5,2;8;15,38
"432280 Veranópolis";124;124;95844,31;79658,33;-;-;16185,98;-;-;772,94;772,94;487;3,9;3;2,42
"432300 Viamão";415;415;1106660,03;939870,78;-;-;166789,25;-;-;2666,65;2666,65;3525;8,5;59;14,22
"500020 Água Clara";31;31;13037,28;9157,39;-;-;3879,89;-;-;420,56;420,56;86;2,8;-;-
"500060 Amambai";196;196;84222,45;64102,39;-;-;20120,06;-;-;429,71;429,71;552;2,8;1;0,51
"500070 Anastácio";87;87;44077,42;32673,35;-;-;11404,07;-;-;506,64;506,64;223;2,6;1;1,15
"500080 Anaurilândia";23;23;8051,41;6008,35;-;-;2043,06;-;-;350,06;350,06;56;2,4;1;4,35
"500085 Angélica";28;28;13013,97;9826,42;-;-;3187,55;-;-;464,78;464,78;73;2,6;-;-
"500090 Antônio João";14;14;4061,81;3253,06;-;-;808,75;-;-;290,13;290,13;40;2,9;-;-
"500100 Aparecida do Taboado";74;74;47138,14;34559,54;-;-;12578,60;-;-;637,00;637,00;309;4,2;3;4,05
"500110 Aquidauana";409;409;342006,28;262966,18;-;-;79040,10;-;-;836,20;836,20;1242;3,0;22;5,38
"500124 Aral Moreira";28;28;9308,31;7324,55;-;-;1983,76;-;-;332,44;332,44;48;1,7;-;-
"500150 Bandeirantes";11;11;4209,87;3455,21;-;-;754,66;-;-;382,72;382,72;43;3,9;1;9,09
"500190 Bataguassu";77;77;47508,26;34992,59;-;-;12515,67;-;-;616,99;616,99;235;3,1;2;2,60
"500210 Bela Vista";66;66;33280,98;24641,18;-;-;8639,80;-;-;504,26;504,26;162;2,5;1;1,52
"500215 Bodoquena";13;13;5663,15;4220,14;-;-;1443,01;-;-;435,63;435,63;39;3,0;1;7,69
"500220 Bonito";92;92;37147,37;24890,58;-;-;12256,79;-;-;403,78;403,78;204;2,2;1;1,09
"500230 Brasilândia";40;40;19135,57;15568,13;-;-;3567,44;-;-;478,39;478,39;144;3,6;-;-
"500240 Caarapó";100;100;45252,90;33311,41;-;-;11941,49;-;-;452,53;452,53;264;2,6;5;5,00
"500260 Camapuã";29;29;10515,86;8698,46;-;-;1817,40;-;-;362,62;362,62;82;2,8;1;3,45
"500270 Campo Grande";6020;6101;16048259,18;12971733,50;-;-;3076525,68;-;-;2630,43;2665,82;41576;6,9;441;7,33
"500280 Caracol";22;22;8061,26;6293,55;-;-;1767,71;-;-;366,42;366,42;47;2,1;2;9,09
"500290 Cassilândia";61;61;31693,96;24166,48;-;-;7527,48;-;-;519,57;519,57;213;3,5;3;4,92
"500295 Chapadão do Sul";168;168;99287,90;72065,80;-;-;27222,10;-;-;591,00;591,00;515;3,1;4;2,38
"500315 Coronel Sapucaia";42;42;17437,72;12203,40;-;-;5234,32;-;-;415,18;415,18;96;2,3;-;-
"500320 Corumbá";589;589;861373,69;698860,07;-;-;162513,62;-;-;1462,43;1462,43;2760;4,7;39;6,62
"500325 Costa Rica";156;156;225734,26;186701,40;-;-;39032,86;-;-;1447,01;1447,01;468;3,0;7;4,49
"500330 Coxim";180;180;114661,60;82738,27;5274,95;-;23920,85;-;-;637,01;637,01;546;3,0;4;2,22
"500345 Deodápolis";12;12;6811,35;5502,80;-;-;1308,55;-;-;567,61;567,61;50;4,2;-;-
"500348 Dois Irmãos do Buriti";18;18;9596,72;8231,09;-;-;1365,63;-;-;533,15;533,15;57;3,2;-;-
"500370 Dourados";1369;1369;3226680,56;2569318,87;-;-;657361,69;-;-;2356,96;2356,96;7785;5,7;88;6,43
"500380 Fátima do Sul";104;104;48914,95;37296,43;-;-;11618,52;-;-;470,34;470,34;376;3,6;4;3,85
"500400 Glória de Dourados";38;38;18135,71;14067,68;-;-;4068,03;-;-;477,26;477,26;96;2,5;1;2,63
"500410 Guia Lopes da Laguna";32;32;11967,68;10139,82;-;-;1827,86;-;-;373,99;373,99;127;4,0;1;3,13
"500430 Iguatemi";110;110;56336,21;45165,12;-;-;11171,09;-;-;512,15;512,15;287;2,6;-;-
"500440 Inocência";9;9;4365,05;3519,41;-;-;845,64;-;-;485,01;485,01;41;4,6;-;-
"500450 Itaporã";78;78;45540,54;34119,23;-;-;11421,31;-;-;583,85;583,85;230;2,9;3;3,85
"500460 Itaquiraí";40;40;13166,05;9993,36;-;-;3172,69;-;-;329,15;329,15;88;2,2;2;5,00
"500470 Ivinhema";110;110;69673,93;51414,99;1938,58;-;15280,61;-;-;633,40;633,40;316;2,9;3;2,73
"500500 Jardim";121;121;66691,47;48215,33;-;-;18476,14;-;-;551,17;551,17;360;3,0;4;3,31
"500515 Juti";34;34;18973,50;15905,64;-;-;3067,86;-;-;558,04;558,04;143;4,2;3;8,82
"500525 Laguna Carapã";5;5;1907,05;1419,95;-;-;487,10;-;-;381,41;381,41;10;2,0;-;-
"500540 Maracaju";199;199;104212,50;76416,10;-;-;27796,40;-;-;523,68;523,68;597;3,0;6;3,02
"500560 Miranda";50;50;22151,39;15817,26;-;-;6334,13;-;-;443,03;443,03;123;2,5;-;-
"500568 Mundo Novo";127;127;44836,88;36639,68;-;-;8197,20;-;-;353,05;353,05;279;2,2;2;1,57
"500570 Naviraí";520;520;684750,91;552929,22;-;-;131821,69;-;-;1316,83;1316,83;2212;4,3;40;7,69
"500580 Nioaque";6;6;1943,92;1670,33;-;-;273,59;-;-;323,99;323,99;25;4,2;-;-
"500600 Nova Alvorada do Sul";58;58;19079,19;14510,24;-;-;4568,95;-;-;328,95;328,95;161;2,8;-;-
"500620 Nova Andradina";204;204;211673,64;168244,07;-;-;43429,57;-;-;1037,62;1037,62;769;3,8;9;4,41
"500625 Novo Horizonte do Sul";3;3;1705,88;1327,43;-;-;378,45;-;-;568,63;568,63;4;1,3;-;-
"500630 Paranaíba";199;205;177684,77;146746,10;-;-;30938,67;-;-;866,75;892,89;1208;6,1;13;6,53
"500635 Paranhos";60;60;30149,52;21929,28;-;-;8220,24;-;-;502,49;502,49;119;2,0;-;-
"500640 Pedro Gomes";5;5;6228,15;4975,06;-;-;1253,09;-;-;1245,63;1245,63;27;5,4;-;-
"500660 Ponta Porã";605;605;1042592,30;861112,55;-;-;181479,75;-;-;1723,29;1723,29;2426;4,0;35;5,79
"500690 Porto Murtinho";45;45;22926,93;16925,31;-;-;6001,62;-;-;509,49;509,49;98;2,2;1;2,22
"500710 Ribas do Rio Pardo";28;28;15551,03;11674,81;-;-;3876,22;-;-;555,39;555,39;118;4,2;-;-
"500730 Rio Negro";17;17;11290,07;9386,56;-;-;1903,51;-;-;664,12;664,12;64;3,8;2;11,76
"500740 Rio Verde de Mato Grosso";46;46;27123,38;20325,88;-;-;6797,50;-;-;589,64;589,64;153;3,3;2;4,35
"500755 Santa Rita do Pardo";11;11;2958,42;2632,31;-;-;326,11;-;-;268,95;268,95;29;2,6;-;-
"500769 São Gabriel do Oeste";164;164;83744,13;63446,64;-;-;20297,49;-;-;510,63;510,63;400;2,4;-;-
"500770 Sete Quedas";36;36;17350,12;13363,11;-;-;3987,01;-;-;481,95;481,95;83;2,3;2;5,56
"500790 Sidrolândia";119;119;67029,11;51281,46;-;-;15747,65;-;-;563,27;563,27;424;3,6;2;1,68
"500793 Sonora";37;37;22596,32;18030,32;-;-;4566,00;-;-;610,71;610,71;107;2,9;-;-
"500795 Tacuru";48;48;25389,81;19030,96;-;-;6358,85;-;-;528,95;528,95;203;4,2;-;-
"500797 Taquarussu";12;12;4081,96;3530,75;-;-;551,21;-;-;340,16;340,16;40;3,3;1;8,33
"500830 Três Lagoas";501;501;797894,05;658677,51;-;-;139216,54;-;-;1592,60;1592,60;1866;3,7;22;4,39
"500840 Vicentina";16;16;9008,94;7243,37;-;-;1765,57;-;-;563,06;563,06;49;3,1;-;-
"510025 Alta Floresta";377;377;356922,35;287768,79;-;-;69153,56;-;-;946,74;946,74;1380;3,7;23;6,10
"510030 Alto Araguaia";40;40;17217,09;13347,90;-;-;3869,19;-;-;430,43;430,43;178;4,5;2;5,00
"510060 Alto Taquari";6;6;3585,37;2087,61;-;-;1497,76;-;-;597,56;597,56;11;1,8;-;-
"510080 Apiacás";33;33;20888,56;16532,77;-;-;4355,79;-;-;632,99;632,99;84;2,5;-;-
"510125 Araputanga";9;9;2610,33;2249,65;-;-;360,68;-;-;290,04;290,04;17;1,9;1;11,11
"510130 Arenápolis";85;85;37573,50;24619,48;-;-;12954,02;-;-;442,04;442,04;146;1,7;-;-
"510140 Aripuanã";57;57;25231,35;18650,26;-;-;6581,09;-;-;442,66;442,66;202;3,5;2;3,51
"510180 Barra do Garças";276;276;249204,11;198904,62;-;-;50299,49;-;-;902,91;902,91;934;3,4;11;3,99
"510190 Brasnorte";77;77;39168,51;31179,14;-;-;7989,37;-;-;508,68;508,68;208;2,7;3;3,90
"510250 Cáceres";943;943;1025113,65;838447,91;-;-;186665,74;-;-;1087,08;1087,08;4246;4,5;55;5,83
"510260 Campinápolis";43;43;26300,56;20403,04;-;-;5897,52;-;-;611,64;611,64;110;2,6;2;4,65
"510263 Campo Novo do Parecis";4;4;1020,80;867,44;-;-;153,36;-;-;255,20;255,20;10;2,5;-;-
"510267 Campo Verde";145;145;223424,27;180380,41;-;-;43043,86;-;-;1540,86;1540,86;466;3,2;3;2,07
"510270 Canarana";52;52;33169,97;24543,27;-;-;8626,70;-;-;637,88;637,88;119;2,3;-;-
"510305 Cláudia";71;71;25755,55;21322,15;-;-;4433,40;-;-;362,75;362,75;127;1,8;-;-
"510310 Cocalinho";20;20;5003,00;4281,34;-;-;721,66;-;-;250,15;250,15;48;2,4;-;-
"510320 Colíder";205;205;215313,63;173278,65;-;-;42034,98;-;-;1050,31;1050,31;818;4,0;11;5,37
"510325 Colniza";80;80;37300,82;28817,62;-;-;8483,20;-;-;466,26;466,26;140;1,8;-;-
"510330 Comodoro";103;103;66095,09;52812,68;-;-;13282,41;-;-;641,70;641,70;371;3,6;2;1,94
"510335 Confresa";320;320;162551,67;109025,94;-;-;53525,73;-;-;507,97;507,97;754;2,4;4;1,25
"510337 Cotriguaçu";56;56;27312,11;21829,50;-;-;5482,61;-;-;487,72;487,72;209;3,7;1;1,79
"510340 Cuiabá";2752;2816;5785708,90;4694731,23;-;-;1090977,67;-;-;2054,58;2102,37;17470;6,3;164;5,96
"510350 Diamantino";95;95;61543,30;43943,28;-;-;17600,02;-;-;647,82;647,82;183;1,9;-;-
"510360 Dom Aquino";30;30;12185,16;10957,23;-;-;1227,93;-;-;406,17;406,17;61;2,0;-;-
"510385 Gaúcha do Norte";19;19;4859,69;4043,08;-;-;816,61;-;-;255,77;255,77;64;3,4;-;-
"510390 General Carneiro";6;6;2244,27;1948,34;-;-;295,93;-;-;374,05;374,05;19;3,2;-;-
"510410 Guarantã do Norte";103;103;67212,47;51298,39;-;-;15914,08;-;-;652,55;652,55;308;3,0;2;1,94
"510420 Guiratinga";32;32;14933,71;13011,32;-;-;1922,39;-;-;466,68;466,68;60;1,9;2;6,25
"510460 Itiquira";11;11;5207,12;4302,36;-;-;904,76;-;-;473,37;473,37;30;2,7;-;-
"510480 Jaciara";89;89;51286,32;39889,35;-;-;11396,97;-;-;576,25;576,25;218;2,4;-;-
"510500 Jauru";16;16;7604,57;6142,78;-;-;1461,79;-;-;475,29;475,29;49;3,1;-;-
"510510 Juara";156;156;119554,71;91730,27;-;-;27824,44;-;-;766,38;766,38;712;4,6;5;3,21
"510515 Juína";249;249;150208,37;113086,42;-;-;37121,95;-;-;603,25;603,25;1017;4,1;6;2,41
"510517 Juruena";40;40;47453,25;37379,20;-;-;10074,05;-;-;1186,33;1186,33;174;4,3;1;2,50
"510520 Juscimeira";31;31;13569,76;11739,05;-;-;1830,71;-;-;437,73;437,73;93;3,0;1;3,23
"510525 Lucas do Rio Verde";340;340;224089,96;161919,62;-;-;62170,34;-;-;659,09;659,09;1071;3,1;5;1,47
"510560 Matupá";31;31;15937,76;11835,45;-;-;4102,31;-;-;514,12;514,12;67;2,2;2;6,45
"510562 Mirassol d'Oeste";49;49;43330,44;34837,19;-;-;8493,25;-;-;884,29;884,29;267;5,4;2;4,08
"510590 Nobres";74;74;43312,14;36170,40;-;-;7141,74;-;-;585,30;585,30;183;2,5;5;6,76
"510610 Nossa Senhora do Livramento";8;8;3728,57;3169,22;-;-;559,35;-;-;466,07;466,07;67;8,4;-;-
"510622 Nova Mutum";191;191;119859,01;91161,36;-;-;28697,65;-;-;627,53;627,53;749;3,9;5;2,62
"510623 Nova Olímpia";39;39;21486,73;17364,50;-;-;4122,23;-;-;550,94;550,94;86;2,2;-;-
"510625 Nova Xavantina";131;131;90066,27;70318,57;-;-;19747,70;-;-;687,53;687,53;508;3,9;5;3,82
"510627 Novo Horizonte do Norte";7;7;2713,20;2235,87;-;-;477,33;-;-;387,60;387,60;22;3,1;-;-
"510628 Novo São Joaquim";43;43;15179,27;12666,33;-;-;2512,94;-;-;353,01;353,01;122;2,8;-;-
"510629 Paranaíta";103;103;69255,63;51968,90;-;-;17286,73;-;-;672,38;672,38;228;2,2;-;-
"510630 Paranatinga";64;64;36665,99;28131,02;-;-;8534,97;-;-;572,91;572,91;113;1,8;2;3,13
"510637 Pedra Preta";36;36;22237,89;18349,99;-;-;3887,90;-;-;617,72;617,72;197;5,5;2;5,56
"510642 Peixoto de Azevedo";268;268;144770,46;105652,34;-;-;39118,12;-;-;540,19;540,19;953;3,6;8;2,99
"510650 Poconé";140;140;86694,90;67944,58;-;-;18750,32;-;-;619,25;619,25;357;2,5;5;3,57
"510670 Ponte Branca";4;4;812,04;699,16;-;-;112,88;-;-;203,01;203,01;4;1,0;-;-
"510675 Pontes e Lacerda";285;285;120355,54;89186,60;-;-;31168,94;-;-;422,30;422,30;751;2,6;9;3,16
"510680 Porto dos Gaúchos";41;41;23690,36;18148,47;-;-;5541,89;-;-;577,81;577,81;92;2,2;2;4,88
"510700 Poxoréo";63;63;41271,10;32354,79;-;-;8916,31;-;-;655,10;655,10;162;2,6;3;4,76
"510704 Primavera do Leste";394;394;563507,88;461018,63;-;-;102489,25;-;-;1430,22;1430,22;1132;2,9;19;4,82
"510706 Querência";75;75;45269,43;33656,12;-;-;11613,31;-;-;603,59;603,59;230;3,1;1;1,33
"510718 Ribeirão Cascalheira";26;26;9390,51;7827,43;-;-;1563,08;-;-;361,17;361,17;89;3,4;-;-
"510720 Rio Branco";7;7;2718,20;2400,58;-;-;317,62;-;-;388,31;388,31;5;0,7;-;-
"510760 Rondonópolis";1860;1935;3794127,14;3127123,05;-;-;667004,09;-;-;1960,79;2039,85;10219;5,5;114;6,13
"510775 Salto do Céu";9;9;5451,28;4067,60;-;-;1383,68;-;-;605,70;605,70;20;2,2;-;-
"510777 Santa Terezinha";10;10;3340,04;2842,84;-;-;497,20;-;-;334,00;334,00;36;3,6;-;-
"510785 São Félix do Araguaia";108;108;45356,87;35054,82;-;-;10302,05;-;-;419,97;419,97;228;2,1;3;2,78
"510730 São José do Rio Claro";36;36;26220,96;18429,51;-;-;7791,45;-;-;728,36;728,36;125;3,5;-;-
"510787 Sapezal";110;110;62965,09;46382,90;-;-;16582,19;-;-;572,41;572,41;302;2,7;1;0,91
"510790 Sinop";810;810;1742510,53;1437008,56;-;-;305501,97;-;-;2151,25;2151,25;4430;5,5;74;9,14
"510792 Sorriso";560;560;559975,95;450380,64;-;-;109595,31;-;-;999,96;999,96;3012;5,4;26;4,64
"510794 Tabaporã";41;41;15310,75;11945,85;-;-;3364,90;-;-;373,43;373,43;77;1,9;-;-
"510795 Tangará da Serra";389;389;283780,52;219310,64;-;-;64469,88;-;-;729,51;729,51;1399;3,6;20;5,14
"510800 Tapurah";9;9;3334,97;2768,60;-;-;566,37;-;-;370,55;370,55;44;4,9;-;-
"510805 Terra Nova do Norte";36;36;20764,85;17272,33;-;-;3492,52;-;-;576,80;576,80;262;7,3;4;11,11
"510810 Tesouro";2;2;406,77;325,64;-;-;81,13;-;-;203,38;203,38;11;5,5;-;-
"510820 Torixoréu";25;25;10667,25;8856,29;-;-;1810,96;-;-;426,69;426,69;51;2,0;-;-
"510840 Várzea Grande";834;834;1457911,85;1236472,87;-;-;221438,98;-;-;1748,10;1748,10;5414;6,5;55;6,59
"510550 Vila Bela da Santíssima Trindade";67;67;28276,69;22233,21;-;-;6043,48;-;-;422,04;422,04;200;3,0;-;-
"510860 Vila Rica";54;54;26230,60;20303,68;-;-;5926,92;-;-;485,75;485,75;171;3,2;1;1,85
"520013 Acreúna";20;20;8768,28;7379,66;-;-;1388,62;-;-;438,41;438,41;51;2,5;-;-
"520030 Alexânia";81;81;35779,46;27439,09;-;-;8340,37;-;-;441,72;441,72;179;2,2;4;4,94
"520080 Alvorada do Norte";71;71;31171,54;23974,47;-;-;7197,07;-;-;439,04;439,04;221;3,1;5;7,04
"520085 Americano do Brasil";14;14;5838,10;4327,87;-;-;1510,23;-;-;417,01;417,01;37;2,6;1;7,14
"520090 Amorinópolis";18;18;5187,14;4479,15;-;-;707,99;-;-;288,17;288,17;44;2,4;-;-
"520110 Anápolis";1794;1824;2909186,69;2315805,94;25529,61;-;557702,53;-;-;1594,95;1621,62;10350;5,8;92;5,13
"520130 Anicuns";7;7;3820,11;2769,76;-;-;1050,35;-;-;545,73;545,73;14;2,0;-;-
"520140 Aparecida de Goiânia";1481;1657;3462187,36;2824495,76;14353,44;2483,61;609079,90;2483,61;4519,74;2089,43;2337,74;12358;8,3;120;8,10
"520150 Aporé";7;7;5395,69;4309,24;-;-;1086,45;-;-;770,81;770,81;22;3,1;-;-
"520160 Araçu";4;4;2035,19;1795,98;-;-;239,21;-;-;508,80;508,80;19;4,8;1;25,00
"520215 Araguapaz";5;5;4228,76;3527,37;-;-;701,39;-;-;845,75;845,75;17;3,4;-;-
"520235 Arenópolis";4;4;1444,96;1000,48;-;-;444,48;-;-;361,24;361,24;14;3,5;-;-
"520250 Aruanã";23;23;20649,23;13434,97;1788,64;-;4431,18;-;-;897,79;897,79;69;3,0;-;-
"520320 Barro Alto";29;29;14179,39;11465,88;-;-;2713,51;-;-;488,94;488,94;102;3,5;-;-
"520330 Bela Vista de Goiás";75;75;57754,43;45230,02;-;-;12524,41;-;-;770,06;770,06;229;3,1;3;4,00
"520340 Bom Jardim de Goiás";26;26;12803,64;8427,29;-;-;4376,35;-;-;492,45;492,45;36;1,4;-;-
"520350 Bom Jesus de Goiás";135;135;26327,21;21414,06;-;-;4913,15;-;-;195,02;195,02;277;2,1;5;3,70
"520380 Britânia";28;28;11669,68;9184,48;-;-;2485,20;-;-;416,77;416,77;77;2,8;-;-
"520393 Buriti de Goiás";14;14;6663,56;5532,07;-;-;1131,49;-;-;475,97;475,97;39;2,8;-;-
"520410 Cachoeira Alta";71;71;36000,04;29908,26;-;-;6091,78;-;-;507,04;507,04;128;1,8;1;1,41
"520425 Cachoeira Dourada";8;8;2219,98;1791,88;-;-;428,10;-;-;277,50;277,50;19;2,4;-;-
"520430 Caçu";63;63;32119,89;25471,63;-;-;6648,26;-;-;509,84;509,84;180;2,9;2;3,17
"520440 Caiapônia";114;114;85382,54;67070,40;-;-;18312,14;-;-;748,97;748,97;161;1,4;3;2,63
"520450 Caldas Novas";266;266;187967,65;141039,60;-;-;46928,05;-;-;706,65;706,65;950;3,6;4;1,50
"520470 Campinorte";12;12;2977,94;2555,71;-;-;422,23;-;-;248,16;248,16;32;2,7;-;-
"520480 Campo Alegre de Goiás";2;2;88,44;66,68;-;-;21,76;-;-;44,22;44,22;2;1,0;-;-
"520490 Campos Belos";24;24;8690,25;7109,32;-;-;1580,93;-;-;362,09;362,09;106;4,4;-;-
